Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,STR2P3LLH6,,ST MICRO,71,,,,,,,,,,,,
,GCM1555C1H330JA16J,,Murata,24,,,,,,,,,,,,
,06035A2R0CAT2A,,Avx Corp,242,,,,,,,,,,,,
,RC0402FR-075K1L,,Yageo,99,,,,,,,,,,,,
,B4B-PH-SM4-TB(LF SN),,Jst,59,,,,,,,,,,,,
,CRCW0402220RFKEDC,,VISHAY,210,,,,,,,,,,,,
,LQM21PN2R2NGCD,,Murata,104,,,,,,,,,,,,
,ERJ-6DQJR22V,,Panasonic,111,,,,,,,,,,,,
,3SMAJ5923B-TP,,MICROCOMM,62,,,,,,,,,,,,
,78864-1001,,Molex LLC,38,,,,,,,,,,,,
,GRM1885C1H182JA01D,,Murata,80,,,,,,,,,,,,
,CRCW0402562RFKED,,VISHAY,240,,,,,,,,,,,,
,WP7113SURDK,,KINGBRIGHT,153,,,,,,,,,,,,
,RC0603FR-0751RL,,Yageo,785,,,,,,,,,,,,
,RC0603FR-076K19L,,Yageo,784,,,,,,,,,,,,
,RK73B1ETTP203J,,KOASPEER,121,,,,,,,,,,,,
,RC0603FR-07330RL,,Yageo,781,,,,,,,,,,,,
,311168-001,,CPT,37,,,,,,,,,,,,
,CRCW040251K0JNED,,VISHAY,227,,,,,,,,,,,,
,CC0402JRX7R9BB562,,Yageo,11,,,,,,,,,,,,
,9557K148,,MCMASTER,94,,,,,,,,,,,,
,RMCF1210JT47R0,,STACKPOLE,279,,,,,,,,,,,,
,TXL 18 19 0,,AWC,806,,,,,,,,,,,,
,CRCW04026K80FKEDC,,VISHAY/DAL,190,,,,,,,,,,,,
,RMCF0402FT16K0,,STACKPOLE,4708,,,,,,,,,,,,
,ERJ-3EKF1071V,,Panasonic,601,,,,,,,,,,,,
,VOS617A-3X001T,,VISHAY,230,,,,,,,,,,,,
,RC0603FR-0711KL,,Yageo,1165,,,,,,,,,,,,
,ERJ-2RKF5362X,,Panasonic,90,,,,,,,,,,,,
,GRM188R61C106MA73D,,Murata,167,,,,,,,,,,,,
,RC1206JR-07110RL,,Yageo,810,,,,,,,,,,,,
,C0402C0G500-102KNP,,VENKEL,34,,,,,,,,,,,,
,GRM31MR71H684KA88L,,Murata,1061,,,,,,,,,,,,
,RMCF0402FT3K00,,STACKPOLE,4430,,,,,,,,,,,,
,UHE1H221MPD1TD,,NICHICON,98,,,,,,,,,,,,
,06035C332JAT2A,,Avx Corp,140,,,,,,,,,,,,
,AC1206JR-071R5L,,Yageo,365,,,,,,,,,,,,
,ERJ-3EKF2200V,,Panasonic,422,,,,,,,,,,,,
,RC0603FR-072K2L,,Yageo,664,,,,,,,,,,,,
,ERA-3AEB2491V,,Panasonic,148,,,,,,,,,,,,
,ERJ-3EKF8871V,,Panasonic,607,,,,,,,,,,,,
,CRCW06034K99FKEA,,VISHAY,13,,,,,,,,,,,,
,SJ060010,,SHINTAKE_SANGYO,14,,,,,,,,,,,,
,GMK212B7105KG-T,,TAIYO YUDEN,719,,,,,,,,,,,,
,RC0603FR-07100RL,,Yageo,679,,,,,,,,,,,,
,RC0603FR-07619RL,,Yageo,677,,,,,,,,,,,,
,ERJ-2RKF1543X,,Panasonic,90,,,,,,,,,,,,
,ERJ-2RKF2551X,,Panasonic,467,,,,,,,,,,,,
,RC0603FR-0722KL,,Yageo,673,,,,,,,,,,,,
,RC0603FR-0712R1L,,Yageo,643,,,,,,,,,,,,
,RMCF2512JT100R,,STACKPOLE,185,,,,,,,,,,,,
,ERJ-6RQF8R2V,,Panasonic,40,,,,,,,,,,,,
,RC0603FR-07150RL,,Yageo,637,,,,,,,,,,,,
,ERJ-2RKF5362X,,Panasonic,1,,,,,,,,,,,,
,RR1220P-1821-D-M,,SUSUMU,299,,,,,,,,,,,,
,61300211121,,Wuerth Elektronik,70,,,,,,,,,,,,
,RC0402FR-079K1L,,Yageo,215,,,,,,,,,,,,
,RC0402FR-071KL,,Yageo,215,,,,,,,,,,,,
,ERJ-3EKF2212V,,Panasonic,77,,,,,,,,,,,,
,RC0603FR-072K7L,,Yageo,2253,,,,,,,,,,,,
,ABM11W-40.0000MHZ-8-B1U-T3,,Abracon,716,,,,,,,,,,,,
,RMCF0603JT15K0,,STACKPOLE,562,,,,,,,,,,,,
,GW JCLPS2.EM-H3H8-A535-1-65-2-R33,,Osram,87,,,,,,,,,,,,
,CRCW040215K0FKED,,VISHAY,58,,,,,,,,,,,,
,ERJ-2RKF4991X,,Panasonic,2487,,,,,,,,,,,,
,RC0603FR-0739KL,,Yageo,81,,,,,,,,,,,,
,RC0603FR-07330KL,,Yageo,2134,,,,,,,,,,,,
,CRCW04028K20JNED,,VISHAY,296,,,,,,,,,,,,
,RC0603FR-073M16L,,Yageo,79,,,,,,,,,,,,
,ERJ-3EKF2700V,,Panasonic,1252,,,,,,,,,,,,
,C0603C471K8RACTU,,Kemet Electronics Corp,66,,,,,,,,,,,,
,TSL261RD-TR,,TAOS/AMS,4,,,,,,,,,,,,
,CRCW06031R00FKEA,,VISHAY,1204,,,,,,,,,,,,
,ERJ-3EKF4991V,,Panasonic,439,,,,,,,,,,,,
,CL21B106KQQNNNG,,Samsung,40,,,,,,,,,,,,
,94804A029,,MCMASTER,80,,,,,,,,,,,,
,61300211121,,Wuerth Elektronik,85,,,,,,,,,,,,
,RC0603FR-077K5L,,Yageo,573,,,,,,,,,,,,
,RC0603FR-0756K2L,,Yageo,2961,,,,,,,,,,,,
,90631A007,,MCMASTER-C,99,,,,,,,,,,,,
,RK73H1ERTTP3301F,,KOASPEER,103,,,,,,,,,,,,
,RR1220P-4991-D-M,,SUSUMU,246,,,,,,,,,,,,
,RK73Z2ATTD,,KOASPEER,68,,,,,,,,,,,,
,CC0603JRNPO9BN220,,Yageo,64,,,,,,,,,,,,
,ERJ-3EKF30R1V,,Panasonic,475,,,,,,,,,,,,
,RC0402JR-0747KL,,Yageo,1,,,,,,,,,,,,
,CRCW06033K74FKEA,,VISHAY,556,,,,,,,,,,,,
,CGA2B3X7R1H153K050BB,,TDK Corp,118,,,,,,,,,,,,
,CC0402JRNPO9BN330,,Yageo,151,,,,,,,,,,,,
,RC0603FR-07130KL,,Yageo,126,,,,,,,,,,,,
,MINISMDC125F-2,,Littelfuse Inc,534,,,,,,,,,,,,
,0008500032,,Molex LLC,5604,,,,,,,,,,,,
,C0603C104M5RACTU,,Kemet Electronics Corp,343,,,,,,,,,,,,
,GRM1885C1H270JA01D,,Murata,192,,,,,,,,,,,,
,ERJ-2RKF6491X,,Panasonic,386,,,,,,,,,,,,
,61300911121,,Wuerth Elektronik,20,,,,,,,,,,,,
,ERJ6RQF8R2V,,Panasonic,524,,,,,,,,,,,,
,CR0402-FX-1801GLF,,Bourns Inc,93,,,,,,,,,,,,
,GRM188R71C224KA01D,,Murata,108,,,,,,,,,,,,
,CR0603-FX-2003ELF,,Bourns Inc,666,,,,,,,,,,,,
,MMBT2222ALT1G,,On Semiconductor,331,,,,,,,,,,,,
,ERJ-PB3B8871V,,Panasonic,45,,,,,,,,,,,,
,B2B-EH-A(LF)(SN),,Jst,62,,,,,,,,,,,,
,C0603C104J4RAC7867,,Kemet Electronics Corp,143,,,,,,,,,,,,
,C1206C226M8RACTU,,Kemet Electronics Corp,24,,,,,,,,,,,,
,RC0603JR-0733RL,,Yageo,769,,,,,,,,,,,,
,61300211121,,Wuerth Elektronik,60,,,,,,,,,,,,
,RC0603FR-07220KL,,Yageo,370,,,,,,,,,,,,
,RC0805FR-0710RL,,Yageo,43,,,,,,,,,,,,
,RC0603JR-13220RL,,Yageo,840,,,,,,,,,,,,
,B4B-EH-A(LF)(SN),,Jst,24,,,,,,,,,,,,
,CRCW040233R0JNED,,VISHAY,332,,,,,,,,,,,,
,SRU1048-150Y,,Bourns Inc,434,,,,,,,,,,,,
,GRM188R61C105KA12D,,Murata,107,,,,,,,,,,,,
,CC0603KRX5R8BB105,,Yageo,230,,,,,,,,,,,,
,1255AY-2R2N=P3,,Murata,30,,,,,,,,,,,,
,RC0402FR-07200RL,,Yageo,640,,,,,,,,,,,,
,RC0402FR-07330RL,,Yageo,361,,,,,,,,,,,,
,RMCF0402FT1K20,,STACKPOLE,423,,,,,,,,,,,,
,RC0603FR-07115RL,,Yageo,3993,,,,,,,,,,,,
,RMCF1206FT4R70,,STACKPOLE,587,,,,,,,,,,,,
,LQW15AN8N2G00D,,Murata,70,,,,,,,,,,,,
,RC0603FR-0747RL,,Yageo,368,,,,,,,,,,,,
,1255AY-330M=P3,,Murata,24,,,,,,,,,,,,
,ERJ-3EKF9531V,,Panasonic,751,,,,,,,,,,,,
,RC0603FR-07120RL,,Yageo,458,,,,,,,,,,,,
,91757A109,,MCMASTER,94,,,,,,,,,,,,
,B32529C0683J189,,TDK Corp,1221,,,,,,,,,,,,
,RMCF0603JT470R,,STACKPOLE,182,,,,,,,,,,,,
,SJ1-3535NG-GR,,SAME SKY,5,,,,,,,,,,,,
,RC0603FR-071KL,,Yageo,1467,,,,,,,,,,,,
,RMCF0603JT360R,,STACKPOLE,180,,,,,,,,,,,,
,CL05C100JB51PNC,,Samsung,39,,,,,,,,,,,,
,B2B-PH-K-S(LF)(SN),,Jst,70,,,,,,,,,,,,
,DLW5BTM101SQ2L,,Murata,346,,,,,,,,,,,,
,0402B104K500CT,,Walsin Technology Corp,35,,,,,,,,,,,,
,CRGCQ0402F33K,,TE CONNECT,121,,,,,,,,,,,,
,SMAJ28CA,,Avx Corp,105,,,,,,,,,,,,
,GRM1555C1H151JA01J,,Murata,647,,,,,,,,,,,,
,RC0603FR-07100KL,,Yageo,1296,,,,,,,,,,,,
,CF14JT5K10,,STACKPOLE,230,,,,,,,,,,,,
,CF14JT100K,,STACKPOLE,230,,,,,,,,,,,,
,GRM155R71H222KA01D,,Murata,39,,,,,,,,,,,,
,CF14JT1R00,,STACKPOLE,228,,,,,,,,,,,,
,C0402C103K4RACTU,,Kemet Electronics Corp,727,,,,,,,,,,,,
,B32529C0684J189,,TDK Corp,1006,,,,,,,,,,,,
,CP-01310130,,CVILUX,789,,,,,,,,,,,,
,1N4148WS-7-F,,DIODESINC,105,,,,,,,,,,,,
,RMCF0603JT270R,,STACKPOLE,148,,,,,,,,,,,,
,CL21C101JBANNNC,,Samsung,293,,,,,,,,,,,,
,TSW-112-14-G-S,,Samtec Inc,4,,,,,,,,,,,,
,C2012X7S0J226M125AC,,TDK Corp,18,,,,,,,,,,,,
,MPZ1005Y900CT000,,TDK Corp,140,,,,,,,,,,,,
,C0603C474K4RACTU,,Kemet Electronics Corp,161,,,,,,,,,,,,
,BAS70-04-E3-08,,VISHAY,59,,,,,,,,,,,,
,UMK107B7474KA-TR,,TAIYO YUDEN,246,,,,,,,,,,,,
,RC0402FR-071ML,,Yageo,135,,,,,,,,,,,,
,MPZ2012S102A,,TDK Corp,25,,,,,,,,,,,,
,B32529C0473J189,,TDK Corp,619,,,,,,,,,,,,
,B32529C0682J189,,TDK Corp,621,,,,,,,,,,,,
,ERA-3AEB1243V,,Panasonic,59,,,,,,,,,,,,
,RC0603FR-07162KL,,Yageo,819,,,,,,,,,,,,
,RC0603FR-07680KL,,Yageo,823,,,,,,,,,,,,
,CL21C200JBANNNC,,Samsung,260,,,,,,,,,,,,
,CRCW06031M00FKEA,,VISHAY,896,,,,,,,,,,,,
,ERJ-3EKF2002V,,Panasonic,215,,,,,,,,,,,,
,90272A143,,MCMASTER-C,68,,,,,,,,,,,,
,B4B-PH-K-S(LF)(SN),,Jst,33,,,,,,,,,,,,
,MC74AC125DTR2G,,On Semiconductor,14,,,,,,,,,,,,
,RC0603JR-0722RL,,Yageo,57,,,,,,,,,,,,
,851-87-003-40-252101,,PRECI-DIP,4,,,,,,,,,,,,
,DTC114EET1G,,On Semiconductor,242,,,,,,,,,,,,
,GRM155R71H473KE14D,,Murata,100,,,,,,,,,,,,
,RC0402FR-0727KL,,Yageo,431,,,,,,,,,,,,
,BAT54SWT1G,,On Semiconductor,88,,,,,,,,,,,,
,ERJ-2RKF1402X,,Panasonic,58,,,,,,,,,,,,
,RC0603FR-07220RL,,Yageo,881,,,,,,,,,,,,
,CC0402DRNPO9BN100,,Yageo,193,,,,,,,,,,,,
,RC0603FR-07110KL,,Yageo,39,,,,,,,,,,,,
,RC0402JR-070RL,,Yageo,543,,,,,,,,,,,,
,VLMG3100-GS08,,VISHAY,203,,,,,,,,,,,,
,CRCW0402100RJNED,,VISHAY,296,,,,,,,,,,,,
,RC0603JR-07180KL,,Yageo,34,,,,,,,,,,,,
,RC0603FR-0711K8L,,Yageo,199,,,,,,,,,,,,
,AA100321R2-Z,,REALLYUSEFUL,1,,,,,,,,,,,,
,GRM2165C1H272JA01D,,Murata,199,,,,,,,,,,,,
,GRM2165C1H221JA01D,,Murata,198,,,,,,,,,,,,
,RC0603FR-07475RL,,Yageo,232,,,,,,,,,,,,
,RC0402FR-0715KL,,Yageo,42,,,,,,,,,,,,
,MPZ1608S102ATD25,,TDK Corp,214,,,,,,,,,,,,
,EEE-1VA2R2NR,,Panasonic,192,,,,,,,,,,,,
,RR1220P-102-D,,SUSUMU,78,,,,,,,,,,,,
,PPPC141LFBN-RC,,SULLINS,48,,,,,,,,,,,,
,ERJ-3EKF5600V,,Panasonic,488,,,,,,,,,,,,
,GRM2165C1H122JA01D,,Murata,172,,,,,,,,,,,,
,ERJ-3EKF3300V,,Panasonic,347,,,,,,,,,,,,
,GRM2165C1H182JA01D,,Murata,166,,,,,,,,,,,,
,06035C472KAT2A,,Avx Corp,154,,,,,,,,,,,,
,GRM2165C1H471JA01D,,Murata,162,,,,,,,,,,,,
,EEE-1CA220SR,,Panasonic,161,,,,,,,,,,,,
,ERJ6ENF1651V,,Panasonic,154,,,,,,,,,,,,
,RMCF0402FT7K50,,STACKPOLE,1901,,,,,,,,,,,,
,CL21C391JBANNNC,,Samsung,150,,,,,,,,,,,,
,ERJ6ENF1001V,,Panasonic,148,,,,,,,,,,,,
,GRM155R72A471KA01D,,Murata,25,,,,,,,,,,,,
,FBMJ1608HM180NTR,,TAIYO YUDEN,39,,,,,,,,,,,,
,B32529C0104J189,,TDK Corp,595,,,,,,,,,,,,
,BK2125HS101-T,,TAIYO YUDEN,141,,,,,,,,,,,,
,GRM155R60J475ME47D,,Murata,198,,,,,,,,,,,,
,ERJ6ENF6340V,,Panasonic,136,,,,,,,,,,,,
,GRM2165C1H331JA01D,,Murata,133,,,,,,,,,,,,
,CL21C270JBANNNC,,Samsung,132,,,,,,,,,,,,
,PREC006SFAN-RC,,SULLINS,10,,,,,,,,,,,,
,CRG0402J1K0,,TE CONNECT,746,,,,,,,,,,,,
,12089678-B,,DELPHI,9,,,,,,,,,,,,
,RC0603FR-074K7L,,Yageo,119,,,,,,,,,,,,
,ERJ6ENF22R1V,,Panasonic,123,,,,,,,,,,,,
,ERJ6ENF3322V,,Panasonic,120,,,,,,,,,,,,
,GCM188R71H224KA64D,,Murata,57,,,,,,,,,,,,
,1N4148W-TP,,MICROCOMM,119,,,,,,,,,,,,
,ERJ6ENF5491V,,Panasonic,119,,,,,,,,,,,,
,ERJ6ENF2941V,,Panasonic,118,,,,,,,,,,,,
,CL05F104ZO5NNNC,,Samsung,742,,,,,,,,,,,,
,RMCF0603FT34K8,,STACKPOLE,223,,,,,,,,,,,,
,RC0402JR-071KL,,Yageo,96,,,,,,,,,,,,
,RC0402FR-0747KL,,Yageo,27,,,,,,,,,,,,
,MBR140SFT1G,,MICROCOMM,111,,,,,,,,,,,,
,RR1220P-4750-D-M,,SUSUMU,40,,,,,,,,,,,,
,RK73H2ATTD8870F,,KOASPEER,110,,,,,,,,,,,,
,R82DC3220DQ60J,,Kemet Electronics Corp,107,,,,,,,,,,,,
,MMBT3906LT1G,,ON,63,,,,,,,,,,,,
,61300911121,,Wuerth Elektronik,3,,,,,,,,,,,,
,CRCW060347K0FKEB,,VISHAY,74,,,,,,,,,,,,
,RC0603FR-07330RL,,Yageo,1161,,,,,,,,,,,,
,RC0402FR-071K54L,,Yageo,40,,,,,,,,,,,,
,90272A150,,MCMASTER-C,19,,,,,,,,,,,,
,ERJ-3EKF5111V,,Panasonic,244,,,,,,,,,,,,
,ERJ6ENF6191V,,Panasonic,98,,,,,,,,,,,,
,CC0603KPX7R9BB104,,Yageo,56,,,,,,,,,,,,
,C0603C102K1RAC7867,,Kemet Electronics Corp,30,,,,,,,,,,,,
,ERJ6ENF4531V,,Panasonic,96,,,,,,,,,,,,
,ERJ-3EKF4420V,,Panasonic,181,,,,,,,,,,,,
,CRCW04022K20JNED,,VISHAY,357,,,,,,,,,,,,
,EEE-0JA101SP,,Panasonic,83,,,,,,,,,,,,
,ERA6AEB470V,,Panasonic,83,,,,,,,,,,,,
,ERJ6ENF1871V,,Panasonic,80,,,,,,,,,,,,
,PAM2310BECADJR,,DIODESINC,503,,,,,,,,,,,,
,ERJ6ENF90R9V,,Panasonic,78,,,,,,,,,,,,
,ERJ6ENF1002V,,Panasonic,75,,,,,,,,,,,,
,CL05A475MP5NRNC,,Samsung,220,,,,,,,,,,,,
,CRCW060382K0JNEA,,VISHAY,556,,,,,,,,,,,,
,CC0603KPX7R9BB103,,Yageo,72,,,,,,,,,,,,
,RMCF0402FT5K10,,STACKPOLE,245,,,,,,,,,,,,
,AD1940YSTZ,,ANALOG DEV,70,,,,,,,,,,,,
,ZX5T953GTA,,DIODESINC,70,,,,,,,,,,,,
,RC0402FR-07604KL,,Yageo,46,,,,,,,,,,,,
,ECS-40-20-5PX-TR,,ECS,62,,,,,,,,,,,,
,ERJ-2RKF1302X,,Panasonic,43,,,,,,,,,,,,
,ERJ-PA3F30R0V,,Panasonic,43,,,,,,,,,,,,
,LM3940IMP-3.3/NOPB,,Texas Instruments,58,,,,,,,,,,,,
,CL21F105ZBFNNNE,,Samsung,181,,,,,,,,,,,,
,ERA6AEB101V,,Panasonic,53,,,,,,,,,,,,
,CRCW06031K00JNEB,,VISHAY/DAL,65,,,,,,,,,,,,
,RC0402FR-07330RL,,Yageo,76,,,,,,,,,,,,
,EEU-FM1V221LB,,Panasonic,50,,,,,,,,,,,,
,ESMG350ELL222ML25S,,UNITEDCHE,50,,,,,,,,,,,,
,0022032021,,Molex LLC,50,,,,,,,,,,,,
,CS42526-CQZ,,CIRRUSLOG,50,,,,,,,,,,,,
,CL05C681JB5NNNC,,Samsung,49,,,,,,,,,,,,
,CR0402-FX-4533GLF,,Bourns Inc,187,,,,,,,,,,,,
,CL05C3R3CB5NNNC,,Samsung,30,,,,,,,,,,,,
,STM32H750VBT6,,STMicroelectronics,357,,,,,,,,,,,,
,RCJ-017,,CUI,35,,,,,,,,,,,,
,ERJ6ENF3483V,,Panasonic,32,,,,,,,,,,,,
,ERJ6ENF4122V,,Panasonic,32,,,,,,,,,,,,
,AD8606ARMZ-REEL,,ANALOG DEV,174,,,,,,,,,,,,
,39-30-0060,,Molex LLC,29,,,,,,,,,,,,
,ERJ6ENF33R2V,,Panasonic,29,,,,,,,,,,,,
,ERJ6ENF75R0V,,Panasonic,28,,,,,,,,,,,,
,EXB-24V330JX,,Panasonic,20,,,,,,,,,,,,
,961106-6404-AR,,3M,25,,,,,,,,,,,,
,39-30-1080,,Molex LLC,24,,,,,,,,,,,,
,RC0603JR-0715KL,,Yageo,630,,,,,,,,,,,,
,STM32F070CBT6,,ST MICRO,211,,,,,,,,,,,,
,61729-1011BLF,,Amphenol Fci,21,,,,,,,,,,,,
,CF14JT200R,,STACKPOLE,12,,,,,,,,,,,,
,RC0402JR-0733KL,,Yageo,218,,,,,,,,,,,,
,RC0603JR-074K7L,,Yageo,1059,,,,,,,,,,,,
,SRU1048-680Y,,Bourns Inc,15,,,,,,,,,,,,
,ERJ-2RKF1742X,,Panasonic,51,,,,,,,,,,,,
,STX-4235-3/3-N,,KYCON,12,,,,,,,,,,,,
,S-2051,,NIDEC_COPAL,12,,,,,,,,,,,,
,RC0603FR-071K2L,,Yageo,54,,,,,,,,,,,,
,SN74AHCU04PWR,,Texas Instruments,1018,,,,,,,,,,,,
,MAMK2520T4R7M,,TAIYOYUDEN,380,,,,,,,,,,,,
,GJM1555C1H4R3CB01D,,Murata,1,,,,,,,,,,,,
,CB3LV-3C-12M288000,,CTS,5,,,,,,,,,,,,
,MCP1801T-3302I/OT,,Microchip Technology Inc,52,,,,,,,,,,,,
,RC0603FR-07133KL,,Yageo,15,,,,,,,,,,,,
,LC89091JA-AH,,ON SEMI,1,,,,,,,,,,,,
,STM32H747BIT6,,STMicroelectronics,5,,,,,,,,,,,,
,PIC24FJ256GB206-I/PT,,Microchip Technology Inc,6,,,,,,,,,,,,
,RC0805JR-0727KL,,Yageo,5494,,,,,,,,,,,,
,ERJ14YJ101U,,Panasonic,1817,,,,,,,,,,,,
,ERJ-2RKF1431X,,Panasonic,4738,,,,,,,,,,,,
,06033C474KAT2A,,Avx Corp,1469,,,,,,,,,,,,
,HMK212B7104KG-T,,TAIYO YUDE,5949,,,,,,,,,,,,
,WPGT-2R470B6L,,WORLDPRODU,708,,,,,,,,,,,,
,Q4010L5TP,,Littelfuse Inc,474,,,,,,,,,,,,
,2N7002-TP,,MCC,11296,,,,,,,,,,,,
,576802B00000G,,AAVID,652,,,,,,,,,,,,
,DG35S-B-05P-13-00A(H),,DEGSON,1610,,,,,,,,,,,,
,BZT52C10-7-F,,DIODESINC,59,,,,,,,,,,,,
,ERJ-2RKF4123X,,Panasonic,3783,,,,,,,,,,,,
,RR1220P-5900-D-M,,SUSUMU,5061,,,,,,,,,,,,
,V275LA40CP,,Littelfuse Inc,760,,,,,,,,,,,,
,1586768-4,,TE CONNECT,8970,,,,,,,,,,,,
,3-1734592-6,,TE CONNECT,227,,,,,,,,,,,,
,RR1220P-163-D,,SUSUMU,5051,,,,,,,,,,,,
,MS563702BA03-50,,TE CONNECT,5040,,,,,,,,,,,,
,2-406549-1,,TE Connectivity,8,,,,,,,,,,,,
,MCP1726-ADJE/MF,,Microchip Technology Inc,45,,,,,,,,,,,,
,2029054-4,,TE CONNECT,867,,,,,,,,,,,,
,EEUFC1J471,,Panasonic,1006,,,,,,,,,,,,
,PI7C9X2G303ELBZXE,,DIODESINC,12,,,,,,,,,,,,
,ERJ8BSFR13V,,Panasonic,136,,,,,,,,,,,,
,MDSM-10R-20-25,,Littelfuse Inc,15,,,,,,,,,,,,
,RMCF0402FT750K,,STACKPOLE,799,,,,,,,,,,,,
,NR6028T330M,,TAIYOYUDEN,1083,,,,,,,,,,,,
,ERJ6ENF1003V,,Panasonic,118,,,,,,,,,,,,
,152660099,,Molex LLC,18,,,,,,,,,,,,
,BK/S506-1.25-R,,EATON,7,,,,,,,,,,,,
,5034801000,,Molex LLC,9394,,,,,,,,,,,,
,RC1206JR-070RL,,Yageo,4655,,,,,,,,,,,,
,RC0805JR-07430RL,,Yageo,9706,,,,,,,,,,,,
,LMR16006XDDCT,,Texas Instruments,2000,,,,,,,,,,,,
,1586037-4,,TE CONNECT,904,,,,,,,,,,,,
,MA12070PXUMA1,,Infineon,691,,,,,,,,,,,,
,MK64FN1M0VMD12,,AUDINATE,35,,,,,,,,,,,,
,BG200190,,BERGQUIST,397,,,,,,,,,,,,
,L77DC37SF179,,AMPHENOL,292,,,,,,,,,,,,
,678D278M7R5EK5J,,BARKER MIC,1044,,,,,,,,,,,,
,678D108M016EK3J,,BARKER MIC,862,,,,,,,,,,,,
,E80D201VNN102AA40T,,UNITEDCHE,110,,,,,,,,,,,,
,21220,,COILTRON,63,,,,,,,,,,,,
,MM3268,,NEC TOKIN,35,,,,,,,,,,,,
,MITAZ-9205,,VISHAY,47,,,,,,,,,,,,
,WSR2R0500FTA,,DALE,1047,,,,,,,,,,,,
,128-9124-EC,,HIREL,17,,,,,,,,,,,,
,RN732BTTD2941B25,,KOA/SPEER,3477,,,,,,,,,,,,
,21221,,COILTRON,20,,,,,,,,,,,,
,MBR10100,,VISHAY,741,,,,,,,,,,,,
,MTBB128-9125-01,,VISHAY,7,,,,,,,,,,,,
,STPS20100CT,,ST MICRO,596,,,,,,,,,,,,
,UC3844D,,On Semiconductor,1036,,,,,,,,,,,,
,CL-40,,THERMOMETR,351,,,,,,,,,,,,
,WSC-1-4 .50 1% R86,,DALE,365,,,,,,,,,,,,
,LM339M,,NATIONAL,2445,,,,,,,,,,,,
,EXC25DCWN-S38,,SULLINS,40,,,,,,,,,,,,
,UVR1V221MPD,,NICHICON,46,,,,,,,,,,,,
,IRF740PBF,,VISHAY/SIL,64,,,,,,,,,,,,
,TNPW-12061132BT-9,,DALE,167,,,,,,,,,,,,
,WSC2512120R0FTA,,VISHAY,284,,,,,,,,,,,,
,CW02B120R0JB12,,DALE,608,,,,,,,,,,,,
,0451007MR,,Littelfuse Inc,409,,,,,,,,,,,,
,IRFZ44EPBF,,Infineon,127,,,,,,,,,,,,
,T491B685K006AS,,Kemet Electronics Corp,1625,,,,,,,,,,,,
,21222,,COILTRON,7,,,,,,,,,,,,
,3223-07FR-37,,BERGQUIST,387,,,,,,,,,,,,
,801-0541,,CONCORD,77,,,,,,,,,,,,
,WSC25151R000FEA,,VISHAY,41,,,,,,,,,,,,
,LM317H,,Texas Instruments,7,,,,,,,,,,,,
,CW005200R0JS73,,VISHAY,307,,,,,,,,,,,,
,GLL4746A,,VISHAY,369,,,,,,,,,,,,
,045102.5MR,,Littelfuse Inc,378,,,,,,,,,,,,
,ZMM5231B,,DIODESINC,3893,,,,,,,,,,,,
,350832-1,,Amphenol,55,,,,,,,,,,,,
,DAM15SF179-A222,,ITT,13,,,,,,,,,,,,
,UC2843D,,Texas Instruments,26,,,,,,,,,,,,
,194D225X9025E2T,,VISHAY,27,,,,,,,,,,,,
,MBR2535CT,,On Semiconductor,125,,,,,,,,,,,,
,MBR1645,,VISHAY,49,,,,,,,,,,,,
,T0-18-05,,BIVAR,609,,,,,,,,,,,,
,S3JB-13 -F,,Diodes Inc,76,,,,,,,,,,,,
,EEUFC1E222,,Panasonic,75,,,,,,,,,,,,
,39-28-1123,,Molex LLC,68,,,,,,,,,,,,
,SMBJ13A,,VISHAY,32,,,,,,,,,,,,
,593002B03400,,AAVID,20,,,,,,,,,,,,
,0451005.MR,,Littelfuse Inc,22,,,,,,,,,,,,
,1.5KE220A,,Littelfuse Inc,9,,,,,,,,,,,,
,IEC-TO-220V-18,,RICHO,96,,,,,,,,,,,,
,RK73H2BT9761F,,Koa Speer,65,,,,,,,,,,,,
,BYV28-100-TAP,,VISHAY,9,,,,,,,,,,,,
,NREJL471M25V10X12.5F,,NIC,25,,,,,,,,,,,,
,TIP42CG,,ON,5,,,,,,,,,,,,
,476CKR050M,,CORNELLDUB,14,,,,,,,,,,,,
,5-146280-2,,TE CONNECT,67,,,,,,,,,,,,
,CF1/4C4R3J,,Koa Speer,327,,,,,,,,,,,,
,FMP300JT-73-150K,,Yageo,4,,,,,,,,,,,,
,RK73B2HTTE104J,,KOA/SPEER,9,,,,,,,,,,,,
,RK73H2BT3741F,,Koa Speer,54,,,,,,,,,,,,
,XC3S1400A-4FGG484C,,Xilinx,448,,,,,,,,,,,,
,R5F1007EANA#40,,Renesas,106496,,,,,,,,,,,,
,4-520448-2,,TE CONNECT,12619,,,,,,,,,,,,
,DRV8212PDSGR,,Texas Instruments,322,,,,,,,,,,,,
,ISOW7842DWE,,Texas Instruments,2318,,,,,,,,,,,,
,ITS41K0SMENHUMA1,,Infineon,378,,,,,,,,,,,,
