Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,CRGS0805J4R7,,,573,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,MA0603CG100J500R,,,416,,,,,,OSI Electronics excess. MFR: RFE_INTERNATIONAL,,,,,,
,SQW-110-01-L-D-VS-K-TR,Samtec Inc,,56,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB2941V,Panasonic,,660,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF2200X,Panasonic,,1616,,,,,,OSI Electronics excess.,,,,,,
,LM1117MP-3.3/NOPB,Texas Instruments,,48,,,,,,OSI Electronics excess.,,,,,,
,NVMFS5C604NLAFT1G,On Semiconductor,,32,,,,,,OSI Electronics excess.,,,,,,
,STM32F446VCT6,STMicroelectronics,,11,,,,,,OSI Electronics excess.,,,,,,
,1586041-2,,,90,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,0022013027,Molex LLC,,328,,,,,,OSI Electronics excess.,,,,,,
,CRCW120610R0JNEAC,,,1978,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,C0603C334J4RACTU,Kemet Electronics Corp,,91,,,,,,OSI Electronics excess.,,,,,,
,C2012X7R1H225K125AC,TDK Corp,,48,,,,,,OSI Electronics excess.,,,,,,
,NVMFD5C650NLT1G,On Semiconductor,,44,,,,,,OSI Electronics excess.,,,,,,
,CRCW06035R90FKEA,,,4019,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MIC803-26D3VC3-TR,Microchip Technology Inc,,80,,,,,,OSI Electronics excess.,,,,,,
,0473.500MRT1L,Littelfuse Inc,,25,,,,,,OSI Electronics excess.,,,,,,
,REA101M1EBK-0611P,,,551,,,,,,OSI Electronics excess. MFR: LELON,,,,,,
,RN73H1JTTD2182F25,,,226,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,UKL1J470MPD1TD,,,85,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,RT0603BRD07160KL,Yageo,,575,,,,,,OSI Electronics excess.,,,,,,
,91735A165,,,111,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,RT0603BRD07100KL,Yageo,,574,,,,,,OSI Electronics excess.,,,,,,
,C0603C153G3GAC7867,Kemet Electronics Corp,,80,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603FT49R9,,,2777,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RR1220P-201-D,,,2955,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,UDZVTE-178.2B,Rohm,,59,,,,,,OSI Electronics excess.,,,,,,
,CRCW08052K21FKEA,,,1300,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,CRCW08050000Z0EA,,,1546,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RC0402FR-07249RL,Yageo,,8481,,,,,,OSI Electronics excess.,,,,,,
,VSMB2020X01,,,103,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CBR04C680F3GAC,Kemet Electronics Corp,,178,,,,,,OSI Electronics excess.,,,,,,
,OPA1671IDCKT,Texas Instruments,,141,,,,,,OSI Electronics excess.,,,,,,
,VJ0603A101FXACW1BC,,,791,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,PCM1681PWP,Texas Instruments,,643,,,,,,OSI Electronics excess.,,,,,,
,XZDGK53W-1,,,166,,,,,,OSI Electronics excess. MFR: SUNLED,,,,,,
,RC1206FR-070RL,Yageo,,4034,,,,,,OSI Electronics excess.,,,,,,
,04023A330JAT2A,Avx Corp,,269,,,,,,OSI Electronics excess.,,,,,,
,BLM18PG331SN1D,Murata,,788,,,,,,OSI Electronics excess.,,,,,,
,885012106018,Wuerth Elektronik,,651,,,,,,OSI Electronics excess.,,,,,,
,GRM155R71H222JA01D,Murata,,5988,,,,,,OSI Electronics excess.,,,,,,
,RC1206FR-0713R7L,Yageo,,1623,,,,,,OSI Electronics excess.,,,,,,
,B04B-XASK-1(LF)(SN),Jst,,851,,,,,,OSI Electronics excess.,,,,,,
,1230993,,,126.5,,,,,,OSI Electronics excess. MFR: FARNELL,,,,,,
,ERJ6ENF9091V,Panasonic,,2480,,,,,,OSI Electronics excess.,,,,,,
,LM317LZRPG,,,153,,,,,,OSI Electronics excess. MFR: ON,,,,,,
,GRM188D71A106MA73D,Murata,,437,,,,,,OSI Electronics excess.,,,,,,
,TLV70033DDCR,Texas Instruments,,49,,,,,,OSI Electronics excess.,,,,,,
,1007-24/7-4,,,4589,,,,,,OSI Electronics excess. MFR: ANIXTER,,,,,,
,ERJ-8ENF7321V,Panasonic,,2468,,,,,,OSI Electronics excess.,,,,,,
,C0805C331J5GAC7800,Kemet Electronics Corp,,1000,,,,,,OSI Electronics excess.,,,,,,
,EEU-FS0J272,Panasonic,,84,,,,,,OSI Electronics excess.,,,,,,
,MMBT3904-TP,,,2333,,,,,,OSI Electronics excess. MFR: MICROCOMM,,,,,,
,M20-9990246,,,204,,,,,,OSI Electronics excess. MFR: HARWIN,,,,,,
,CRCW080510K0FKEA,,,3000,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,ST-4-16,,,3,,,,,,OSI Electronics excess. MFR: SIGNAL TRA,,,,,,
,TPSMF4L28A,Littelfuse Inc,,131,,,,,,OSI Electronics excess.,,,,,,
,NXE1S0305MC-R7,,,8,,,,,,OSI Electronics excess. MFR: MURATA PWR,,,,,,
,7M27070011,,,55,,,,,,OSI Electronics excess. MFR: TXC,,,,,,
,12052634,,,70,,,,,,OSI Electronics excess. MFR: DELPHI,,,,,,
,VJ0603A100JXACW1BC,,,784,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MCP6001T-E/LT,Microchip Technology Inc,,62,,,,,,OSI Electronics excess.,,,,,,
,MMUN2111LT1G,On Semiconductor,,637,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF1802X,Panasonic,,9707,,,,,,OSI Electronics excess.,,,,,,
,1007-24/7-0,,,6196,,,,,,OSI Electronics excess. MFR: ANIXTER,,,,,,
,TXL 18 16 9,,,2599,,,,,,OSI Electronics excess. MFR: AWC,,,,,,
,ERJ-3EKF15R0V,Panasonic,,4230,,,,,,OSI Electronics excess.,,,,,,
,RC1206JR-0733RL,Yageo,,3608,,,,,,OSI Electronics excess.,,,,,,
,EM257510HC,,,14,,,,,,OSI Electronics excess. MFR: COOPERBUSS,,,,,,
,121309,,,1110,,,,,,OSI Electronics excess. MFR: FASTERNER_SUPERSTORE,,,,,,
,ERJ-3EKF1503V,Panasonic,,1793,,,,,,OSI Electronics excess.,,,,,,
,SJ1-3525NG-GR,,,54,,,,,,OSI Electronics excess. MFR: CUI,,,,,,
,2SC4135S-E,On Semiconductor,,13,,,,,,OSI Electronics excess.,,,,,,
,RJHSE538004,,,9,,,,,,OSI Electronics excess. MFR: AMPHENOL,,,,,,
,ABLS-18.432MHZ-B2-T,Abracon,,80,,,,,,OSI Electronics excess.,,,,,,
,ERJ-PB3B1582V,Panasonic,,491,,,,,,OSI Electronics excess.,,,,,,
,5555165-1,,,53,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,TL074HIDR,Texas Instruments,,160,,,,,,OSI Electronics excess.,,,,,,
,CL10C471JB8NFNC,Samsung,,2775,,,,,,OSI Electronics excess.,,,,,,
,RC0805FR-0730RL,Yageo,,4537,,,,,,OSI Electronics excess.,,,,,,
,CRCW12107R50JNEA,,,568,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,"BSS138P,215",Nexperia,,180,,,,,,OSI Electronics excess.,,,,,,
,MMBZ5256BLT1G,On Semiconductor,,1085,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-105-D,,,2053,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,RC0402FR-079K31L,Yageo,,6579,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF20R0V,Panasonic,,1690,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF5232V,Panasonic,,1687,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF3162V,Panasonic,,1685,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF69R8V,Panasonic,,1681,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF2741V,Panasonic,,1680,,,,,,OSI Electronics excess.,,,,,,
,MMBT3906-7-F,Diodes Inc,,946,,,,,,OSI Electronics excess.,,,,,,
,GCJ188R71H472KA01D,Murata,,2408,,,,,,OSI Electronics excess.,,,,,,
,WP42WUM/EGW,,,69,,,,,,OSI Electronics excess. MFR: KINGBRIGHT,,,,,,
,ERJ-3EKF3002V,Panasonic,,3610,,,,,,OSI Electronics excess.,,,,,,
,MA0603CG220J500R,,,3718,,,,,,OSI Electronics excess. MFR: RFE_INTERNATIONAL,,,,,,
,640445-3,,,231,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,ERJ-3EKF4322V,Panasonic,,1584,,,,,,OSI Electronics excess.,,,,,,
,90380A106,,,272,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,TXL 20 7 9,,,2412,,,,,,OSI Electronics excess. MFR: AWC,,,,,,
,ERJ-3EKF2202V,Panasonic,,3484,,,,,,OSI Electronics excess.,,,,,,
,GRM2195C1H103JA01D,Murata,,1787,,,,,,OSI Electronics excess.,,,,,,
,CRCW060324K0FKEA,,,4787,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,CRCW080547K0FKEA,,,1000,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,CRCW080556K2FKEA,,,1000,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,CRCW080522K1FKEA,,,1000,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,NLV32T-270J-EF,TDK Corp,,80,,,,,,OSI Electronics excess.,,,,,,
,MMBT4401-TP,,,1570,,,,,,OSI Electronics excess. MFR: MICRO-COMMERCIAL,,,,,,
,RC0805FR-0715KL,Yageo,,4972,,,,,,OSI Electronics excess.,,,,,,
,CL05B152KB5NNNC,Samsung,,4570,,,,,,OSI Electronics excess.,,,,,,
,HI2220P701R-10,,,31,,,,,,OSI Electronics excess. MFR: LAIRD,,,,,,
,22-05-2081,Molex LLC,,130,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF4301V,Panasonic,,1480,,,,,,OSI Electronics excess.,,,,,,
,TL1105VF160Q,,,122,,,,,,OSI Electronics excess. MFR: E-SWITCH,,,,,,
,ERJ-3EKF9091V,Panasonic,,71,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-104-D,,,1455,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,CRGCQ0805F1M0,,,1129,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,C3225X7S1H106K250AE,TDK Corp,,375,,,,,,OSI Electronics excess.,,,,,,
,MMZ1608S202ATA00,TDK Corp,,561,,,,,,OSI Electronics excess.,,,,,,
,04025A5R6BAT2A,,,181,,,,,,OSI Electronics excess. MFR: KYOCERA_AVX,,,,,,
,0312003.MXP,Littelfuse Inc,,78,,,,,,OSI Electronics excess.,,,,,,
,CRCW0805120RFKEAHP,,,588,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,GRM21BZ71A226ME15L,Murata,,54,,,,,,OSI Electronics excess.,,,,,,
,PH1-16-UA,,,90,,,,,,OSI Electronics excess. MFR: ADAM,,,,,,
,BLM15HG102SN1D,Murata,,220,,,,,,OSI Electronics excess.,,,,,,
,RC0402JR-070RP,Yageo,,3174,,,,,,OSI Electronics excess.,,,,,,
,110596,,,960,,,,,,OSI Electronics excess. MFR: FASTERNER_SUPERSTORE,,,,,,
,RM10R-8R2-J,,,843,,,,,,OSI Electronics excess. MFR: RFE_INTERNATIONAL,,,,,,
,12162000-B,,,28,,,,,,OSI Electronics excess. MFR: DELPHI,,,,,,
,CGA2B3X7R1H333K050BB,TDK Corp,,157,,,,,,OSI Electronics excess.,,,,,,
,C2012X7S2A105K125AE,TDK Corp,,205,,,,,,OSI Electronics excess.,,,,,,
,BZX84C16LT1G,On Semiconductor,,131,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-2801-D-M,,,1524,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,92000A114,,,109,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,UKL2A4R7KDD,,,124,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,1007-22/7-0,,,4155,,,,,,OSI Electronics excess. MFR: ANIXTER,,,,,,
,1007-22/7-2,,,4155,,,,,,OSI Electronics excess. MFR: ANIXTER,,,,,,
,RC0805FR-0727RL,Yageo,,4373,,,,,,OSI Electronics excess.,,,,,,
,SMAJ15A,Bourns Inc,,195,,,,,,OSI Electronics excess.,,,,,,
,SFH 4545,Osram,,66,,,,,,OSI Electronics excess.,,,,,,
,KSZ8081RNACA-TR,Microchip Technology Inc,,22,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0718RL,Yageo,,753,,,,,,OSI Electronics excess.,,,,,,
,16ZLH100MEFC5X11,,,683,,,,,,OSI Electronics excess. MFR: RUBYCON,,,,,,
,MPZ2012S101AT000,TDK Corp,,482,,,,,,OSI Electronics excess.,,,,,,
,SN74LVC1G3157DCKR,Texas Instruments,,69,,,,,,OSI Electronics excess.,,,,,,
,97414A610,,,137,,,,,,OSI Electronics excess. MFR: MCMASTER-C,,,,,,
,UVR1H101MPD,,,587,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,1N4148W-7-F,,,5,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,C0805C224K1RACAUTO,Kemet Electronics Corp,,206,,,,,,OSI Electronics excess.,,,,,,
,CC0402KPX7R7BB104,Yageo,,5301,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07267KL,Yageo,,4985,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0712K1L,Yageo,,2588,,,,,,OSI Electronics excess.,,,,,,
,RMCF1206ZT0R00,,,1323,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,"BCV47,215",Nexperia,,1132,,,,,,OSI Electronics excess.,,,,,,
,B6B-EH-A(LF)(SN),Jst,,73,,,,,,OSI Electronics excess.,,,,,,
,06035C152KAT2A,Avx Corp,,497,,,,,,OSI Electronics excess.,,,,,,
,"TC4S66F,LF",,,94,,,,,,OSI Electronics excess. MFR: TOSHIBA,,,,,,
,ESR10EZPJ360,Rohm,,273,,,,,,OSI Electronics excess.,,,,,,
,CRCW06032K00FKEA,,,2620,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,91249A105,,,144,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,SI3456DDV-T1-E3,,,64,,,,,,OSI Electronics excess. MFR: VISHAY/SIL,,,,,,
,MINISMDC020F-2,Littelfuse Inc,,86,,,,,,OSI Electronics excess.,,,,,,
,XZMDK53W-1,,,166,,,,,,OSI Electronics excess. MFR: SUNLED,,,,,,
,UMD3NTR,Rohm,,16,,,,,,OSI Electronics excess.,,,,,,
,08B0-1X1T-36-F,,,6,,,,,,OSI Electronics excess. MFR: BELFUSE,,,,,,
,ERJ-8ENF15R0V,Panasonic,,1887,,,,,,OSI Electronics excess.,,,,,,
,CL05C471JB5NNNC,Samsung,,2096,,,,,,OSI Electronics excess.,,,,,,
,93135A301,,,245,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,ERA-3AEB1432V,Panasonic,,250,,,,,,OSI Electronics excess.,,,,,,
,C0603C103K5RACTU,Kemet Electronics Corp,,119,,,,,,OSI Electronics excess.,,,,,,
,1264EY-100M=P3,Murata,,155,,,,,,OSI Electronics excess.,,,,,,
,7774,,,66,,,,,,OSI Electronics excess. MFR: KEYSTONE,,,,,,
,FAN7688SJX,,,6,,,,,,OSI Electronics excess. MFR: FAIRCHILD,,,,,,
,MMBT3904-7-F,,,340,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,CGA3E2C0G1H392J080AA,TDK Corp,,115,,,,,,OSI Electronics excess.,,,,,,
,UDZVTE-174.7B,Rohm,,1125,,,,,,OSI Electronics excess.,,,,,,
,61300511121,Wuerth Elektronik,,87,,,,,,OSI Electronics excess.,,,,,,
,C0603C103K5RACTU,Kemet Electronics Corp,,777,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0724KL,Yageo,,960,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07470RL,Yageo,,4145,,,,,,OSI Electronics excess.,,,,,,
,PRPC003SAAN-RC,,,200,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,ERJ6ENF1623V,Panasonic,,1153,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB2372V,Panasonic,,255,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF1802V,Panasonic,,2561,,,,,,OSI Electronics excess.,,,,,,
,009276004021106,Avx Corp,,1127,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0722RL,Yageo,,3784,,,,,,OSI Electronics excess.,,,,,,
,83500000005,Littelfuse Inc,,11,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-0775RL,Yageo,,4427,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-3401-D-M,,,440,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,91772A105,,,276,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,ERJ-3RQF4R7V,Panasonic,,113,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H102JA01D,Murata,,1061,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-0736RL,Yageo,,4125,,,,,,OSI Electronics excess.,,,,,,
,GCM1885C1H202FA16J,Murata,,76,,,,,,OSI Electronics excess.,,,,,,
,ERJ-8ENF10R5V,Panasonic,,120,,,,,,OSI Electronics excess.,,,,,,
,CC0402DRNPO9BN8R2,Yageo,,806,,,,,,OSI Electronics excess.,,,,,,
,RMCF1206FT100R,,,3370,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CRCW06033R30JNEA,,,984,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CR0603-FX-1653ELF,Bourns Inc,,883,,,,,,OSI Electronics excess.,,,,,,
,DTA114EET1G,On Semiconductor,,55,,,,,,OSI Electronics excess.,,,,,,
,ESR10EZPF1R00,Rohm,,72,,,,,,OSI Electronics excess.,,,,,,
,CL21B104KBCNNNC,Samsung,,1019,,,,,,OSI Electronics excess.,,,,,,
,CRCW060391K0JNEA,,,1181,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,B41790A7398Q1,TDK Corp,,2,,,,,,OSI Electronics excess.,,,,,,
,C0402C222K3RAC,Kemet Electronics Corp,,9,,,,,,OSI Electronics excess.,,,,,,
,RC0805JR-07120RL,Yageo,,204,,,,,,OSI Electronics excess.,,,,,,
,RM06R-53K6-F,,,441,,,,,,OSI Electronics excess. MFR: RFE_INTERNATIONAL,,,,,,
,ESD5Z12T1G,On Semiconductor,,20,,,,,,OSI Electronics excess.,,,,,,
,CRGCQ0402J47R,,,1856,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,1586041-6,,,20,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,ERJ-P6WJ120V,Panasonic,,116,,,,,,OSI Electronics excess.,,,,,,
,RPC0805JT33R0,,,135,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,PTS647SK38SMTR2LFS,,,50,,,,,,OSI Electronics excess. MFR: C&K,,,,,,
,ERJ-2RKF75R0X,Panasonic,,2188,,,,,,OSI Electronics excess.,,,,,,
,MPZ1608S101ATAH0,TDK Corp,,649,,,,,,OSI Electronics excess.,,,,,,
,GJM1555C1H2R0CB01D,Murata,,195,,,,,,OSI Electronics excess.,,,,,,
,TZMC18-GS18,,,266,,,,,,OSI Electronics excess. MFR: VISHAY/SEM,,,,,,
,R46KI3100JNM1M,Kemet Electronics Corp,,135,,,,,,OSI Electronics excess.,,,,,,
,CL10B474KO8NNNC,Samsung,,1890,,,,,,OSI Electronics excess.,,,,,,
,EMK063BJ103KP-F,,,614,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,RC1206FR-07200RL,Yageo,,966,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0712K7L,Yageo,,889,,,,,,OSI Electronics excess.,,,,,,
,06035A391JAT2A,Avx Corp,,469,,,,,,OSI Electronics excess.,,,,,,
,RC0805FR-072R2L,Yageo,,1036,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0732K4L,Yageo,,877,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07549RL,Yageo,,885,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0775KL,Yageo,,883,,,,,,OSI Electronics excess.,,,,,,
,"2N7002P,215",NXP Semiconductor,,157,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H391JA01D,Murata,,38,,,,,,OSI Electronics excess.,,,,,,
,RCS06031R00FKEA,,,92,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,CC0603KRX7R9BB222,Yageo,,562,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603FT22K0,,,435,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RC0402JR-1015KL,Yageo,,430,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402115KFKED,,,216,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,OPA1652AIDGK,Texas Instruments,,11,,,,,,OSI Electronics excess.,,,,,,
,STR2P3LLH6,,,71,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,GCM1555C1H330JA16J,Murata,,24,,,,,,OSI Electronics excess.,,,,,,
,06035A2R0CAT2A,Avx Corp,,242,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-075K1L,Yageo,,99,,,,,,OSI Electronics excess.,,,,,,
,B4B-PH-SM4-TB(LF SN),Jst,,59,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402220RFKEDC,,,210,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,LQM21PN2R2NGCD,Murata,,104,,,,,,OSI Electronics excess.,,,,,,
,ERJ-6DQJR22V,Panasonic,,111,,,,,,OSI Electronics excess.,,,,,,
,3SMAJ5923B-TP,,,62,,,,,,OSI Electronics excess. MFR: MICROCOMM,,,,,,
,78864-1001,Molex LLC,,38,,,,,,OSI Electronics excess.,,,,,,
,GRM1885C1H182JA01D,Murata,,80,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402562RFKED,,,240,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,WP7113SURDK,,,153,,,,,,OSI Electronics excess. MFR: KINGBRIGHT,,,,,,
,RC0603FR-0751RL,Yageo,,785,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-076K19L,Yageo,,784,,,,,,OSI Electronics excess.,,,,,,
,RK73B1ETTP203J,,,121,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,RC0603FR-07330RL,Yageo,,781,,,,,,OSI Electronics excess.,,,,,,
,311168-001,,,37,,,,,,OSI Electronics excess. MFR: CPT,,,,,,
,CRCW040251K0JNED,,,227,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CC0402JRX7R9BB562,Yageo,,11,,,,,,OSI Electronics excess.,,,,,,
,9557K148,,,94,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,RMCF1210JT47R0,,,279,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,TXL 18 19 0,,,806,,,,,,OSI Electronics excess. MFR: AWC,,,,,,
,CRCW04026K80FKEDC,,,190,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RMCF0402FT16K0,,,4708,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,ERJ-3EKF1071V,Panasonic,,601,,,,,,OSI Electronics excess.,,,,,,
,VOS617A-3X001T,,,230,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0603FR-0711KL,Yageo,,1165,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF5362X,Panasonic,,90,,,,,,OSI Electronics excess.,,,,,,
,GRM188R61C106MA73D,Murata,,167,,,,,,OSI Electronics excess.,,,,,,
,RC1206JR-07110RL,Yageo,,810,,,,,,OSI Electronics excess.,,,,,,
,C0402C0G500-102KNP,,,34,,,,,,OSI Electronics excess. MFR: VENKEL,,,,,,
,GRM31MR71H684KA88L,Murata,,1061,,,,,,OSI Electronics excess.,,,,,,
,RMCF0402FT3K00,,,4430,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,UHE1H221MPD1TD,,,98,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,06035C332JAT2A,Avx Corp,,140,,,,,,OSI Electronics excess.,,,,,,
,AC1206JR-071R5L,Yageo,,365,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF2200V,Panasonic,,422,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-072K2L,Yageo,,664,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB2491V,Panasonic,,148,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF8871V,Panasonic,,607,,,,,,OSI Electronics excess.,,,,,,
,CRCW06034K99FKEA,,,13,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,SJ060010,,,14,,,,,,OSI Electronics excess. MFR: SHINTAKE_SANGYO,,,,,,
,GMK212B7105KG-T,,,719,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,RC0603FR-07100RL,Yageo,,679,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07619RL,Yageo,,677,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF1543X,Panasonic,,90,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF2551X,Panasonic,,467,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0722KL,Yageo,,673,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0712R1L,Yageo,,643,,,,,,OSI Electronics excess.,,,,,,
,RMCF2512JT100R,,,185,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,ERJ-6RQF8R2V,Panasonic,,40,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07150RL,Yageo,,637,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF5362X,Panasonic,,1,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-1821-D-M,,,299,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,61300211121,Wuerth Elektronik,,70,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-079K1L,Yageo,,215,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-071KL,Yageo,,215,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF2212V,Panasonic,,77,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-072K7L,Yageo,,2253,,,,,,OSI Electronics excess.,,,,,,
,ABM11W-40.0000MHZ-8-B1U-T3,Abracon,,716,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603JT15K0,,,562,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,GW JCLPS2.EM-H3H8-A535-1-65-2-R33,Osram,,87,,,,,,OSI Electronics excess.,,,,,,
