Item,ItemDescription,Name,Lot Quantity,Date Code,Lot Unit Cost,Currency,Warehouse Name,Location
1410-L110-L1F1-S01-4A,(CE/C4) CKT BREAKER 250V 4A TH,E-T-A Elektrotechnische Apparate GmbH,523.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
1410-L110-L1F1-S01-6.3A,"CB,6.3A,1P,24V,2,PC MOUNT,THERMAL",E-T-A Engineering Technology,100.000,2312,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.9.12
1410-L110-L1F1-S01-8A,"CB,8A,PC MOUNT",E-T-A Engineering Technology,49.000,Inconclusive,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.11.19
142-0701-501,"CONN,COAX,SMA,RTANG,18GHZ,PCB MT, GOLD",Norcomp Inc,183.000,2352,4.30670,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.2.9
1424241,"CONN,RCPT,M8,B,5P,STRAIGHT,THRU HOLE",Phoenix Contact,49.000,,12.88000,USD,Astute Electronics Inc. LAM 3PL,LAMTY.7.7
1430-16-19T-0,1430-16-19T-0,Allied Wire,35.500,,0.40000,USD,Astute Electronics Inc.,QC INSPECT
1430-16-19T-0,1430-16-19T-0,Allied Wire,100.000,,0.36300,USD,Astute Electronics Inc.,F08A01
1430-16-19T-0,1430-16-19T-0,Allied Wire,200.000,,25.99000,USD,Astute Electronics Inc.,F08A01
1430-16-19T-5,1430-16-19T-5,Allied Wire,200.000,,25.99000,USD,Astute Electronics Inc.,F08A01
1430-16-19T-5,1430-16-19T-5,Allied Wire,100.000,,0.36300,USD,Astute Electronics Inc.,F08A01
1430-16-19T-5,1430-16-19T-5,Allied Wire,35.500,,0.40000,USD,Astute Electronics Inc.,QC INSPECT
1430-16-19T-9,1430-16-19T-9,Allied Wire,158.000,,25.99000,USD,Astute Electronics Inc.,F08A01
14302019T0,1430-20-19T-0,Awc Wire,87.500,,0.00000,USD,Astute Electronics Inc. ATX Excess,G03A03
14302019T5,1430-20-19T-5,Awc Wire,87.500,,0.00000,USD,Astute Electronics Inc. ATX Excess,G03A03
14302019T9,1430-20-19T-9,Awc Wire,87.500,,0.00000,USD,Astute Electronics Inc. ATX Excess,G03A03
14B101Q2A-SXI,NVSRAM,Infineon,15.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01C03
150105J250JE,CAP FILM 1UF 5% 250VDC AXIAL,Cornell Dubilier,2077.000,"1814, 1835, 1844",0.00000,,Astute Electronics TAX Excess/Consignment,G04B01
150105J250JE,CAP FILM 1UF 5% 250VDC AXIAL,Cornell Dubilier,20.000,1814,0.00000,,Astute Electronics TAX Excess/Consignment,G04B01
150105J250JE,CAP FILM 1UF 5% 250VDC AXIAL,Cornell Dubilier,56.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,G04B01
150D107X9020S2BE3,CAPACITORS,Vishay,49.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01C02
15401,15401(RA1540109) RoHS,Mec,1000.000,1907,0.00000,,Astute Electronics TAX Excess/Consignment,G06C02
15401,15401(RA1540109) RoHS,Mec,184.000,1917,0.00000,,Astute Electronics TAX Excess/Consignment,G06C02
15401,15401(RA1540109) RoHS,Mec,390.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,G01A01
15451,15451(RA1545109) RoHS,Mec,708.000,1907,0.00000,,Astute Electronics TAX Excess/Consignment,G06C02
1553019,RCPT CONN;5-POSN M12 SHLD STR PCB MT-CON,Phoenix Contact,400.000,,0.00000,,Astute Electronics Inc. ATX Excess,ATX31R
1553019,RCPT CONN;5-POSN M12 SHLD STR PCB MT-CON,Phoenix Contact,700.000,,0.00000,,Astute Electronics Inc. ATX Excess,ATX31R
1553019,RCPT CONN;5-POSN M12 SHLD STR PCB MT-CON,Phoenix Contact,300.000,,0.00000,,Astute Electronics Inc. ATX Excess,ATX31R
1553019,RCPT CONN;5-POSN M12 SHLD STR PCB MT-CON,Phoenix Contact,400.000,,0.00000,,Astute Electronics Inc. ATX Excess,ATX31R
1565917-4,"CON,MEM,200P,RA,SMD",TE Connectivity Ltd,4050.000,1816,0.00000,,Astute Electronics Inc. ATX Excess,ATX23L
15-6FT1-300S,RYLB-2480 FILTER,"NORTH CENTRAL ENGINEERING, INC.",92.000,,20.50000,USD,Astute Electronics Inc.,DSQR1
1577-2,Terminal Turret Connector,Keystone,23955.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,A02D01
1586134-1,"CONN,5P,1R,F,VER,THT",Tyco,700.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07E02
15-8FT1-300S,RYLB-2481 FILTER,"NORTH CENTRAL ENGINEERING, INC.",92.000,,20.50000,USD,Astute Electronics Inc.,DSQR1
15A24-N15-I10-1,"PS,HV,DC-DC CONV,15W,24V,0TO -15KVDC,I10",Advanced Energy Industries Inc,60.000,,0.00000,USD,Astute Electronics Inc. LAM STL,QC INSPECT
15A24-P15-I10-1,"PS,HV,DC-DC CONV,15W,24V,0TO +15KVDC,I10",Advanced Energy Industries Inc,60.000,,0.00000,USD,Astute Electronics Inc. LAM STL,QC INSPECT
160-101-JTW,160-101-JTW,Rcd,1691.000,n/a,0.00000,,Astute Electronics TAX Excess/Consignment,A02C01
160-101-JTW,160-101-JTW,Rcd,144.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,A02C01
160-101-JTW,160-101-JTW,Rcd,4500.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,A02C01
160-1245-020100,"Terminal, Turret, Solder Press Mount, 2.",Cambion,32.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G04C03
160-1724-02-05-00,160-1724-02-05-00,Camlab,2060.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02A01
160-2043-02-05,Solder Terminal Turreted,Cambion,442.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
160493-01,GE Aviation BTP part 160493-01,General Electric Co,7.000,1709,0.00000,,Astute Electronics GEA Excess/Consignment,G08A02
160493-01,GE Aviation BTP part 160493-01,General Electric Co,3.000,"1709, 1627",0.00000,,Astute Electronics GEA Excess/Consignment,G08A02
163A16169X,"CONN,PLUG,DSUB,15POS,VERT,7.5A,125V",CONEC Elektronische Bauelemente GmbH,50.000,2337,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.13.14
164A16589X,"CONN,DSUB,RCPT,VERT PCB,SOLDER,25P,ROHS",CONEC Elektronische Bauelemente GmbH,250.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.11.2
164A17359X,"CONN,RCPT,D-SUB,H DENSITY,15POSN,3A,60V",CONEC Elektronische Bauelemente GmbH,13.000,,8.21140,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.3.11
164A17369X,"CONN,RCPT,D-SUB,H DENSITY,26POSN,3A,60V",CONEC Elektronische Bauelemente GmbH,56.000,Inconclusive,10.04000,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.10.12
164A17379X,"CONN,RCPT,D-SUB,H DENSITY,44POSN,3A,60V",CONEC Elektronische Bauelemente GmbH,52.000,2425,9.28000,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.11.21
16A9P7TG4,Microcontroller,Texas Instruments,90.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01A03
171-009-213R051,"CONN,RCPT,D-SUB,9POSN,5A,W/BD LOCK",Norcomp Inc,240.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.1.8
171-015-213R051,"CONN,RCPT,D-SUB,15POSN,5A,W/BD LOCK",Norcomp Inc,240.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.5.4
171814-1004,CONN HEADER R/A 4POS 3.96MM,Molex LLC,2800.000,2005,0.00000,,Astute Electronics TAX Excess/Consignment,G05F04
1720420301,"CONN,HDR,VERTICAL,3POS,NO BRD LCK",Molex LLC,385.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.3.4
1720420302,"CONN,HDR,VERTICAL,3POS,",Molex LLC,60.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.6.7
1720420401,"CONN,HDR,VERTICAL,4POS,NO BRD LCK",Molex LLC,60.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.4.3
1720420601,"CONN,HDR,VERTICAL,6POS,NO BRD LCK",Molex LLC,210.000,2313,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.2.2
172043-0206,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",Molex LLC,14.000,Inc,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.2.6
172043-0206,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",Molex LLC,46.000,2023,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.2.6
172043-0206,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",Molex LLC,465.000,2317,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.2.6
173113-0154,"CONN,PLUG,D-SUB,PCB,26 PIN,RTANG,5A MAX",Molex LLC,100.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.3.3
173113-0157,"CONN,RCPT,D-SUB,PCB,26 PIN,RTANG,5A MAX",Molex LLC,100.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.4.1
173497-01,173497-01,Bourns Inc,216.000,1412,0.00000,,Astute Electronics GEA Excess/Consignment,G08D03
173971-03,173971-03,Xilinx Inc,48.000,0117,0.00000,,Astute Electronics GEA Excess/Consignment,G08D03
175657-08,LEAD FORMING NRE,Not Known Yet,45.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02A02
1761608-5,CONN HEADER VERT 14POS 2.54MM,TE Connectivity Ltd,20.000,1933M,0.00000,,Astute Electronics TAX Excess/Consignment,G07C01
1761608-6,CONN HEADER VERT 16POS 2.54MM,TE Connectivity Ltd,20.000,19175M,0.00000,,Astute Electronics TAX Excess/Consignment,G06A02
1761608-7,CONN HEADER VERT 20POS 2.54MM,TE Connectivity Ltd,4336.000,"19456M, 19456D, 19142M",0.00000,,Astute Electronics TAX Excess/Consignment,ATX31L
1761608-7,CONN HEADER VERT 20POS 2.54MM,TE Connectivity Ltd,24.000,"1904, 1909",0.00000,,Astute Electronics TAX Excess/Consignment,ATX31L
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,164.000,1924,0.00000,,Astute Electronics TAX Excess/Consignment,A02F01
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,20011,0.00000,,Astute Electronics TAX Excess/Consignment,G03F02
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,25.000,1924,0.00000,,Astute Electronics TAX Excess/Consignment,G01A01
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,20011,0.00000,,Astute Electronics TAX Excess/Consignment,G03F01
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,20011,0.00000,,Astute Electronics TAX Excess/Consignment,G03F02
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,19242,0.00000,,Astute Electronics TAX Excess/Consignment,G03F02
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,3031.000,"1906, 1924, 1945, 1941, 1934, 1936",0.00000,,Astute Electronics TAX Excess/Consignment,G03F01
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,19242,0.00000,,Astute Electronics TAX Excess/Consignment,G03F01
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,585.000,19454,0.00000,,Astute Electronics TAX Excess/Consignment,G03F02
1761608-9,CONN HEADER VERT 26POS 2.54MM,TE Connectivity Ltd,120.000,20094,0.00000,,Astute Electronics TAX Excess/Consignment,G03A03
176363-01,176363-01,On Semiconductor,82.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08D03
176561-01,part number 176561-01,Not Known Yet,3152.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E03
1-770174-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,4P,ROHS",TE Connectivity Ltd,166.000,2232,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.2.3
1-770178-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,6P,ROHS",TE Connectivity Ltd,147.000,Inconclusive,1.31900,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.8.14
1-770182-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,9P,ROHS",TE Connectivity Ltd,200.000,,1.64000,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.8.10
1-770182-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,9P,ROHS",TE Connectivity Ltd,187.000,2305,2.24300,USD,Astute Electronics Inc. LAM 3PL,LAMBLK.8.10
1-770966-0,"CONN,HDR 2P R/A MINI M-N-L",TE Connectivity Ltd,500.000,2418,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.13.10
1-770968-0,"CONN,HDR 4P R/A MINI M-N-L",TE Connectivity Ltd,200.000,2410,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.3.10
1-770969-0,"CONN,HDR 6P R/A MINI M-N-L",TE Connectivity Ltd,100.000,2415,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.3.2
178.6165.0001,"Blade Fuse Holder,80V",Littlefuse Inc,3000.000,2503,0.75000,USD,Astute Electronics Inc,HK-B01
178-009-313R571,"CONN,DSUB,DUAL PORT,F/M,9P/9P ROHS",Norcomp Inc,60.000,,7.01000,USD,Astute Electronics Inc. LAM 3PL,LAMTY.7.1
178-015-313R571,"CONN,DSUB,DUAL PORT,15P/15P,F/M ROHS",Norcomp Inc,70.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.5.2
178-025-313R571,"CONN,DSUB,DUAL PORT,F/M,25P/25P ROHS",Norcomp Inc,50.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.7.2
1-794065-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,8P,ROHS",TE Connectivity Ltd,177.000,2242,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.6
1-794065-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,8P,ROHS",TE Connectivity Ltd,6.000,,2.37606,USD,Astute Electronics Inc. LAM STL,QC INSPECT
1-794066-1,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,12P,ROHS",TE Connectivity Ltd,200.000,2334,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.11
180-078-113R001,"CONN,PLUG,D-SUB,HD,78POSN,STR,3A,SLDR",Norcomp Inc,63.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.8.1
180-078-113R001,"CONN,PLUG,D-SUB,HD,78POSN,STR,3A,SLDR",Norcomp Inc,187.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.8.1
180-078-213R001,"CONN,RCPT,D-SUB,HD,78POSN,STR,3A,SLDR",Norcomp Inc,250.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.1.3
180406-001,180406-001,Micross,106.000,1439,0.00000,,Astute Electronics GEA Excess/Consignment,G04A03
180478-006,180478-006,Xilinx Inc,469.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08D03
181-015-113R531,"CONN,PLUG,D-SUB,HD,15POSN,RTANG,4-40INSR",Norcomp Inc,270.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.6.2
181-062-113R561,"CONN,PLUG,D-SUB,HD,62POSN,RTANG,4-40SCR",Norcomp Inc,280.000,2401/2333/2349/2208,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.1.1
18125C474JAT2A,Ceramic Capacitors,KYOCERA AVX,933.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E03
18125C474KAT2A,CAP CER 0.47UF 50V X7R 1812,AVX Corporation,1152.000,1812,0.00000,,Astute Electronics TAX Excess/Consignment,G07E03
1812AA102JAT3A,CAP CER 1000PF 1KV C0G/NP0 1812,AVX Corporation,1921.000,1830,0.00000,,Astute Electronics TAX Excess/Consignment,G07D02
1812AA102JAT3A,CAP CER 1000PF 1KV C0G/NP0 1812,AVX Corporation,2000.000,1830,0.00000,,Astute Electronics TAX Excess/Consignment,G07D02
1812AC103KAT1A,Ceramic Cap,AVX Corporation,3000.000,2004,0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAT1A,Ceramic Cap,AVX Corporation,3000.000,1948,0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAT1A,Ceramic Cap,AVX Corporation,6000.000,1939,0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAT1A,Ceramic Cap,AVX Corporation,847.000,1937,0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAT1A,Ceramic Cap,AVX Corporation,2859.000,"1138, 1936, 1939",0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAT1A,Ceramic Cap,AVX Corporation,8000.000,1939,0.00000,,Astute Electronics TAX Excess/Consignment,G04D04
1812AC103KAZ1A,CAP CER 10000PF 1KV X7R 1812,AVX Corporation,76352.000,"1843, 1829, 1938",0.00000,,Astute Electronics TAX Excess/Consignment,A02F01
1812CC104KAT1A,CAP CER 0.1UF 630V X7R 1812,AVX Corporation,3441.000,"1912, 1851, 1939, 1922, 1838, 1932, 1702",0.00000,,Astute Electronics TAX Excess/Consignment,A01F01
1812CC104KAT1A,CAP CER 0.1UF 630V X7R 1812,AVX Corporation,1500.000,"1950, 2020, 2002",0.00000,,Astute Electronics TAX Excess/Consignment,G07E03
1812CS-122XJSC,Fixed Inductors,Coilcraft Inc,24.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
1812L075/33DR,"FUSE,SMD,1812,33V,750MA,ROHS","Littelfuse, Inc.",1300.000,2336,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.12.11
1812L110PR,"FUSE,SMD,1812,6V-30V,XXX,ROHS","Littelfuse, Inc.",2000.000,2207,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.4.2
1812L160PR,"FUSE,SMD,1812,8V,1.6A,ROHS","Littelfuse, Inc.",1999.000,1840,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.12.1
1812L200THPR,"FUSE,SMD,1812,8V,2.0A,ROHS","Littelfuse, Inc.",2000.000,2410,0.00000,USD,Astute Electronics Inc. LAM STL,LAM7.13.1
182208-006,182208-006,Radiall,19.000,"2003, 1932, 2011, 2010",0.00000,,Astute Electronics GEA Excess/Consignment,ATX23R
182208-006,182208-006,Radiall,72.000,"2010, 1948, 1932, 2006, 2005, 2020, 2003, 2011",0.00000,,Astute Electronics GEA Excess/Consignment,ATX23R
18251C474MAT2A,Ceramic Cpacitors,KYOCERA AVX,490.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E02
18252A682KAT2A,Ceramic Capacitors,KYOCERA AVX,239.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E03
18255C684KAT2A,Ceramic Capacitors,KYOCERA AVX,388.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02E01
1825910-6,"SWITCH,PUSH BUT,SPST,50MA,24V,1.40MM HT",TE Connectivity Ltd,1480.000,2314,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.4
1825910-6,"SWITCH,PUSH BUT,SPST,50MA,24V,1.40MM HT",TE Connectivity Ltd,10.000,,0.07598,USD,Astute Electronics Inc. LAM STL,QC INSPECT
1825N473J101NT,1825N473J101NT,Novacap,400.000,,0.00000,,Astute Electronics Inc. ATX Excess,G02C01
1843224,"CONN,HDR,PCB,2POSN,8A,160V,3.5MM,GRN",Phoenix Contact,250.000,2420,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.13.15
1843237,"CONN,HDR,PCB,3POSN,8A,160V,3.5MM,GRN",Phoenix Contact,250.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.1.11
185076-001,185076-001,Not Known Yet,3.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08F01
185076-001,185076-001,Not Known Yet,4.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08F01
185076-001,185076-001,Not Known Yet,2.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08F01
1-86479-5,Connector,TE Connectivity Ltd,400.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02A02
186B24,PWR XFMR LAMINATED 6VA CHAS MT,Hammond Manufacturing,100.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G05F02
1881545,CONN:HDRWR/BDM12R/A2.5MMSM,Phoenix Contact,450.000,,0.00000,,Astute Electronics Inc. ATX Excess,G05F01
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,120.000,1120,0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,180.000,"1118, 1127",0.00000,,Astute Electronics GEA Excess/Consignment,G06F01
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,60.000,1120,0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,240.000,"1120, 1119",0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,120.000,1120,0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,60.000,1118,0.00000,,Astute Electronics GEA Excess/Consignment,G06F01
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,120.000,1119,0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19199-001-XTD,19199-001-XTD - Rail/Tube (Alt: 19199-00,On Semiconductor,9.000,1127,0.00000,,Astute Electronics GEA Excess/Consignment,G06F02
19623-007953,19623-007953,Exxelia Technologies,108.000,2025,0.00000,,Astute Electronics GEA Excess/Consignment,G07F02
19623-715731-1,Indicott Precision,Not Known Yet,29.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G04C02
19623-715785-2,19623-715785-2,Not Known Yet,39.000,,0.00000,,Astute Electronics GEA Excess/Consignment,A03B01
19623ASSY402261,19623ASSY402261,Not Known Yet,1.000,1948,0.00000,,Astute Electronics GEA Excess/Consignment,G04D04
19705-4301,CONN QC TAB 0.250 SOLDER,Molex LLC,8000.000,n/,0.00000,,Astute Electronics TAX Excess/Consignment,A01C01
19705-4301,CONN QC TAB 0.250 SOLDER,Molex LLC,5785.000,1922,0.00000,,Astute Electronics TAX Excess/Consignment,A01C01
19705-4301,CONN QC TAB 0.250 SOLDER,Molex LLC,500.000,1909,0.00000,,Astute Electronics TAX Excess/Consignment,A01C01
1A7377-5,Rotary switch,Digitran-ES,11.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06A03
1C7463-3,Plate,Not Known Yet,50.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08E03
1D9859-1-827,1D9859-1-827,Not Known Yet,20.000,1952,0.00000,,Astute Electronics GEA Excess/Consignment,G07D02
1IC03419121401,V2 Camera Accessory Cable 3' - Overmolde,Chogori,3997.000,,12.91000,USD,Astute Electronics Inc.,ATX51L
1N4148UR-1,Semiconductor Device,Microsemi Corp,64.000,1806,0.00000,,Astute Electronics Inc. ATX Excess,G07E04
1N4148W-TP,"DIO,SMD,1N4148W,FASTSW,200MW,SOD123,ROHS",Micro Commercial Components,2190.000,2323,0.00617,USD,Astute Electronics Inc. LAM 3PL,LAM7.1.24
1N4476US,Semiconductor Device,Microsemi Corp,124.000,"1535,1719",0.00000,,Astute Electronics Inc. ATX Excess,G07D02
1N4735ATR,Diode Zener Single 6.2V 5% 1W 2-Pin DO-4,Vishay Intertechnology Inc,4981.000,1651,0.00000,,Astute Electronics TAX Excess/Consignment,A01D01
1N4742AG,Zener Diode Single 12V 1W DO41G,Not Known Yet,58.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08E03
1N4744A-TIN/LEAD,1N4744A-TIN/LEAD,Central Semiconductor Corp,2420.000,1548,0.00000,,Astute Electronics GEA Excess/Consignment,G03C03
1N4745A-TIN/LEAD,1N4745A-TIN/LEAD,Central Semiconductor Corp,2462.000,1544,0.00000,,Astute Electronics GEA Excess/Consignment,G03C03
1N4938-1JANTX,1N4938-1JANTX,National Semiconductor,1450.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
1N5417JANTX,DIODE RECT 200V 3A,Sensitron Semiconductor,447.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01A01
1N5806US,Semiconductor device,Microsemi Corp,25.000,"1746,1802,1808",0.00000,,Astute Electronics Inc. ATX Excess,G07D02
1N5806US,Semiconductor device,Microsemi Corp,25.000,1802,0.00000,,Astute Electronics Inc. ATX Excess,G07D02
1N6277A-E3/54,TVS DIODE 15.3VWM 25.2VC 1.5KE,Vishay Semiconductors,884.000,1936,0.00000,,Astute Electronics GEA Excess/Consignment,G03C03
1N6291AG,1500 W TRANSIENT VOLTAGE SUPPRES,On Semiconductor,293.000,1121,0.00000,,Astute Electronics GEA Excess/Consignment,G06D02
1N914ATR,"DIO,SIG,GEN PURP, 100V, DO-35",On Semiconductor,9778.000,2018,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.8.9
1PM8340105K1003GGD03,1PM8340105K1003GGD03,Vishay Semiconductors,1484.000,2006,0.00000,,Astute Electronics GEA Excess/Consignment,G01A02
1SMA5931BT3G,Diode Zener Single 18V 5% 500mW 2-Pin SM,On Semiconductor,4878.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01C02
1SMA5936BT3,Zener Diode 30 V 1.5 W �5% Surface Mount,On Semiconductor,2750.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E03
1SMA5936BT3,Zener Diode 30 V 1.5 W �5% Surface Mount,On Semiconductor,4742.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E04
1SMB5914BT3G,1SMB5919BT3G,Onsemi,2470.000,2412,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.5.4
1SMB5914BT3G,1SMB5919BT3G,Onsemi,2500.000,2412,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.5.4
1SMB5931BT3G,DIODE ZENER 18V 550MW SMB,On Semiconductor,1900.000,1643,0.00000,,Astute Electronics Inc. ATX Excess,G02C02
1SMB5931BT3G,DIODE ZENER 18V 550MW SMB,On Semiconductor,2500.000,1641,0.00000,,Astute Electronics Inc. ATX Excess,G02C02
1SS355TE-17,Diode BAS216&1SS355 SOD-110,Rohm Co Ltd,49.000,,1.00000,USD,Astute Electronics Inc. - HK Excess,HK-EXCESS05
