Item,,ItemDescription,Lot,Location,Lot Cost,Lot Quantity,Lot Unit Cost,Item Lot Revision,Non-Nettable Stock,,Qty WIP,Qty On Customer Orders,,Qty On Purchase Orders,Total On Hand,PO On Order 3PL,CO On Order 3PL,,Last Sales Date,Drawing Revision,Manufacturer,Name,Product Category,Warehouse,,Warehouse Name,NSN,,Expiration Date,Currency,Date Code,Price,Site,Shelf Life,Haz,,,Date Lot,,,,
OPA2991IDDFR,,"IC,SMD,OP-AMP,2CKT,75MA,2.7-40V,SOT-23-8",          28255,LAMBLK.6.16,189.21,210,0.901,,,,,,,,210,,,,46036,,M05844,Texas Instruments,,W111,,Astute Electronics Inc. LAM 3PL,,,,USD,2249,0.901,USS site,,,,,45498,,,,
OPA330AIYFFR,,IC OPAMP CHOPPER 350KHZ 5DSBGA,US2509020000005,SLS01,1380,6000,0.23,,,,,12000,,,11998,,,,46077,,M05844,Texas Instruments,,MAIN,,Astute Electronics Inc.,,,,USD,,0.23,USS site,,,,,45902,,,,
OPA330AIYFFR,,IC OPAMP CHOPPER 350KHZ 5DSBGA,US2509020000006,SLS01,1379.54,5998,0.23,,,,,12000,,,11998,,,,46077,,M05844,Texas Instruments,,MAIN,,Astute Electronics Inc.,,,,USD,,0.23,USS site,,,,,45902,,,,
OPA335AIDBVR,,"""Single 0.05uV/C max, single-supply CMOS",US2603050000009,HK-F03,2460,6000,0.41,,,,,6000,,,6000,,,,,,M05844,Texas Instruments Incorporated,,W105,,Astute Electronics Inc,,,,USD,2539,0.41,USS site,,,,,46086,,,,
OPA348AIDBVR,,Operational Amplifiers - Op Amps 1MHz 45,US2601300000012,HK-D01,270,3000,0.09,,,,,6000,,,5999,,,,46084,,M05844,Texas Instruments,,W105,,Astute Electronics Inc,,,,USD,2205,0.09,USS site,,,,,46052,,,,
OPA348AIDBVR,,Operational Amplifiers - Op Amps 1MHz 45,US2601300000013,HK-D01,269.91,2999,0.09,,,,,6000,,,5999,,,,46084,,M05844,Texas Instruments,,W105,,Astute Electronics Inc,,,,USD,2205,0.09,USS site,,,,,46052,,,,
OPA4191IPWR,,Precision Amplifiers Quad low-power 36,US2512170000032,QC INSPECT,1.2,2,0.6,,,,3992,8000,,,7998,,,,46084,,M05844,Texas Instruments,,W105,,Astute Electronics Inc,,,,USD,2429,0.6,USS site,,,,,46008,,,,
OPA4191IPWR,,Precision Amplifiers Quad low-power 36,US2512170000032,HK-C05,4797.6,7996,0.6,,,,3992,8000,,,7998,,,,46084,,M05844,Texas Instruments,,W105,,Astute Electronics Inc,,,,USD,2429,0.6,USS site,,,,,46008,,,,
OPA547F/500,,OP AMPS,PX2312270000036,F01E03,,40,,,,,,,,,40,,,,,,M05844,Texas Instruments,Other ICs,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45287,,,,
OPA547FKTWT,,"MICROCIRCUIT, LINEAR",PX2312270000037,F01E03,,12,,,,,,,,,12,,,,,,M05844,Texas Instruments,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45287,,,,
OPA548T,,IC POWER 1 CIRCUIT TO220-7,US2407250000022,LAMTB.4.5,,50,,,,,,,,,50,,,,,,M05844,Texas Instruments,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2417,13.016,USS site,,,,,45498,,,,
OPA691IDBVT,,"IC,SMD,OPAMP,CFA,1CKT,280MHZ,SOT23-6",US2408070000022,LAM7.8.28,682.5,210,3.25,,,,,,,,210,,,,45898,,M05844,Texas Instruments,,W111,,Astute Electronics Inc. LAM 3PL,,,,USD,2251,3.25,USS site,,,,,45511,,,,
OPA830IDR,,(CE/) IC OP AMP +/-5.5V -40C T,US2602110000057,QC INSPECT,,3223,,,,,,,,,3223,,,,,,M05844,Texas Instruments,,W118,,Astute Electronics Inc. - LAM Consignment,,,,USD,,,USS site,,,,,46064,,,,
P0102BL 5AA4,,SCR 200V 250MA SOT23-3,US2205240000034,G01B02,,4717,,,,,,,,,4717,,,,,,M05540,St Micro,,W106,,Astute Electronics TAX Excess/Consignment,,,,,N/A,,USS site,,,,,44705,,,,
P0584NL,,Pulse Transformers THT Offline Current S,US2204110000033,ATX21R,,3007,,,,,,,,,3007,,,,,,M04640,Pulse Electronics Corp,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"2015, 1946",,USS site,,,,,44662,,,,
P0762.104NLT,,"Inductor, power, SMT REV ZY",US2001210000001,G07B02,,1000,,ZY,,,,,,,1000,,,,,,M04640,Pulse Electronics Corp,Unknown,W104,,Astute Electronics Inc. ATX Excess,,,,USD,,0.46,USS site,,,,,43851,,,,
P1168.682,,IND FIXED DRUM CORE WIREBOUND 6.8uH 4.69,LI2402200000038,G06C03,,1500,,,,,,,,,1500,,,,,,M06646,Pulse Engineering,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45342,,,,
P-1206K2201GBT1,,Res Thin Film 1206 2.2kOhm 2% 2/5W ±100p,LI2207140000018,G04C01,,2000,,,,,,,,,2000,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,"0750, 0812",,USS site,,,,,44756,,,,
P529-R-M04-F12-632,,P529-R-M04-F12-632,US2208260000023,G04C02,,1715,,,,,,,,,4715,,,,,,M07242,Unicorp Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,,,USS site,,,,,44799,,,,
P529-R-M04-F12-632,,P529-R-M04-F12-632,US2210210000012,G07D02,,3000,,,,,,,,,4715,,,,,,M07242,Unicorp Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,,,USS site,,,,,44855,,,,
P6KE6V8CA,,TVS DIODE 5.8VWM 13.4V DO204AC,US2602120000034,HK-PALLET3,3123.858,43998,0.071,,,,,59000,,,43998,,,,,,M10437,ST Micrelectronics,,W105,,Astute Electronics Inc,,,,USD,,0.071,USS site,,,,,46065,,,,
P6SMB350A,,TVS DIODE 300VWM 482VC DO214AA,US2205250000017,G06B01,,5647,,,,,,,,,5647,,,,,,M08390,Littelfuse UK Ltd,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1847, 1835, 1912",,USS site,,,,,44706,,,,
P7-900252,,PUSH BUTTON SWITCHES STANDARD,LI2402200000060,G05E03,,32,,,,,,,,,32,,,,,,M04233,Otto,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45342,,,,
PA0297NL,,PULSE XFMR 2:1:1 1.2MH,US0000000021624,G02A02,,80,,,,,,,,,80,,,,,,M04533,Pulse Power & Measurement,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,43039,,,,
PA0297NLT,,PULSE XFMR 2:1:1 1.2MH,US0000000022699,G02C02,,100,,,,,,,,,100,,,,,,M04533,Pulse Power & Measurement,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,43039,,,,
PA1494.442NL,,PLANAR INDUCTOR,PX2401030000271,F02E02,,60,,,,,,,,,330,,,,,,M06646,Pulse Engineering,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
PA1494.442NL,,PLANAR INDUCTOR,PX2401030000270,F01E04,,270,,,,,,,,,330,,,,,,M06646,Pulse Engineering,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
PA1494.442NLT,,FIXED IND 4.4UH 14A 1.8 MOHM SMD,US0000000026100,G07C03,,70,,,,,,,,,70,,,,,,M04640,Pulse Electronics Corp,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,43039,,,,
PATT0603E1502BGT1,,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,15K",US2407230000053,LAM7.3.28,,945,,,,,,,,,945,,,,45932,,M09512,Vishay Semiconductors,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2413,0.53136,USS site,,,,,45496,,,,
PATT0603E2002BGT1,,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",US2409120000014,LAM7.12.5,,83,,,,,,,,,883,,,,,,M09512,Vishay Semiconductors,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2341,2.5,USS site,,,,,45547,,,,
PATT0603E2002BGT1,,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",US2411080000006,LAM7.12.5,,174,,,,,,,,,883,,,,,,M09512,Vishay Semiconductors,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2426,2.5,USS site,,,,,45604,,,,
PATT0603E2002BGT1,,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",US2412060000011,LAM7.12.5,,626,,,,,,,,,883,,,,,,M09512,Vishay Semiconductors,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2444,2.5,USS site,,,,,45632,,,,
PATT0603E49R9BGT1,,"RES,0603,THIN FILM,0.1%,0.15W,49.9",US2408290000033,LAM7.11.21,,778,,,,,,,,,778,,,,,,M09512,Vishay Semiconductors,,MAIN,,Astute Electronics Inc.,,,,USD,2303,0.83,USS site,,,,,45533,,,,
PBO-3C-5,,"AC-DC Regulated Power Supply Module, 1 O",US2602050000035,QC INSPECT,,480,,,,,,,,5812,480,,,,46041,,M06850,CUI Inc,,W117,,Astute Electronics Inc. - Eaton,,,,USD,,,USS site,,,,,46058,,,,
PC1105,,Bobbin,LI2402200000062,G08C01,,19,,,,,,,,,19,,,,,,M99999,Not Known Yet,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45342,,,,
PC24LC16BT-E/SN,,IC EEPROM 16KBIT I2C 8SOIC,BR2212120000007,G08B02,,1912,,,,,,,,,1912,,,,,,M03611,Microchip Technology Inc,,W107,,Astute Electronics SPA Excess/Consignment,,,,,1846,,USS site,,,,,44907,,,,
PC28F128J3F75B,,IC - Nor Flash Parallel 128Mbit 16 64/64,US0712180000015,G07B03,,2000,,,,,,,,,2000,,,,45708,,M03720,Micron Technology Inc,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,43441,,,,
PC6-BL-01-EZ,,PC6-BL-01-EZ,US2507290000023,SLS06,,2,,,,,,2,,,2,,,,,,M11057,Generic,,MAIN,,Astute Electronics Inc.,,,,USD,,,USS site,,,,,45867,,,,
"PCA9518PW,118",,,US2011090001-02,S0115B,,2500,,,,,,,,,7500,,,,44211,,M04116,NXP Semiconductors,,W102,,Astute Electronics Inc. - Stevenage,,,,USD,2036,0.552,USS site,,,,,44209,,,,
"PCA9518PW,118",,,US2011090001-03,S0115B,,2500,,,,,,,,,7500,,,,44211,,M04116,NXP Semiconductors,,W102,,Astute Electronics Inc. - Stevenage,,,,USD,2039,0.552,USS site,,,,,44209,,,,
"PCA9518PW,118",,,US2011090001-04,S0115B,,2500,,,,,,,,,7500,,,,44211,,M04116,NXP Semiconductors,,W102,,Astute Electronics Inc. - Stevenage,,,,USD,2040,0.552,USS site,,,,,44209,,,,
"PCA9535PW,118",,IC XPND 400KHZ I2C SMBUS 24TSSOP,US2512300000019,HK-E04,997.5,2500,0.399,,,,,5000,,,5000,,,,46086,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,2534,0.399,USS site,,,,,46021,,,,
"PCA9535PW,118",,IC XPND 400KHZ I2C SMBUS 24TSSOP,US2512300000020,HK-E04,997.5,2500,0.399,,,,,5000,,,5000,,,,46086,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,,0.399,USS site,,,,,46021,,,,
PCAL6416AHF,,"IC,SMD,I2C,I/O,EXP,16 BIT,HWQFN24",US2406140000012,LAM13.1.4,,5909,,,,,,,,,5909,,,,,,M04116,NXP Semiconductors,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2305,0.563,USS site,,,,,45457,,,,
PCAN0805E1000BST5,,"RES,SMD,100OHM,±0.1%,1W,±25PPM,0805",US2408080000049,LAM7.9.22,,500,,,,,,,,,500,,,,,,M06762,Vishay Dale,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2302,1.2312,USS site,,,,,45512,,,,
PCC-SMP-E-100,,"PCC-SMP-U-100 - THERMOCOUPLE CONN, U TYP",US2409090000010,LAMBLK.12.13,,100,,,,,,,,,100,,,,,,M04160,Omega Engineering,,W115,,Astute Electronics Inc. LAM STL,,,,USD,Inconclusive,4.026,USS site,,,,,45544,,,,
PCF0J221MCL1GS,,(CE/) CAP 220UF 6.3V 20% POLYM,US2602220000002,QC INSPECT,,5024,,,,,,,,,5024,,,,,,M06441,Yageo Corp,,W118,,Astute Electronics Inc. - LAM Consignment,,,,USD,,,USS site,,,,,46075,,,,
"PCF2129AT/2,518",,IC RTC CLK/CAL I2C/SPI 20-SOIC,US2512170000040,HK-B01,5814,3800,1.53,,,,,7800,,,7800,,,,46055,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,2448/2449,1.53,USS site,,,,,46008,,,,
"PCF2129AT/2,518",,IC RTC CLK/CAL I2C/SPI 20-SOIC,US2512170000039,HK-B01,6120,4000,1.53,,,,,7800,,,7800,,,,46055,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,2448/2449,1.53,USS site,,,,,46008,,,,
"PCF2129AT2,518",,"REAL TIME CLOCK/CALENDAR, I2C/SPI, SOIC",US2602010000005,HK-G01,16166.5,10850,1.49,,,,,32600,,14000,18600,,,,,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,2440,1.49,USS site,,,,,46054,,,,
"PCF2129AT2,518",,"REAL TIME CLOCK/CALENDAR, I2C/SPI, SOIC",US2602010000006,HK-G01,11324,7600,1.49,,,,,32600,,14000,18600,,,,,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,"2434, 2436, 2440, 2505, 2506",1.49,USS site,,,,,46054,,,,
"PCF2129AT2,518",,"REAL TIME CLOCK/CALENDAR, I2C/SPI, SOIC",US2602260000006,HK-G01,288.4995,150,1.92333,,,,,32600,,14000,18600,,,,,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,,,,USS site,,,,,46079,,,,
PCIA60W36M400A1/AA,,Compact Power,US0608180000010,G07F01,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43318,,,,
PCIB26W11F300A1/AA,,Compact Power,US3107180000023,G07A01,,56,,,,,,,,,56,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43312,,,,
PCIB26W11M400A1/AA,,Compact Power,US0308180000010,G07B01,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43315,,,,
PCIC16W7F300A1/AA,,Compact Power,US0208180000035,G07F02,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43314,,,,
PCIC16W7F400A1/AA,,Compact Power,US3107180000025,G07A01,,65,,,,,,,,,65,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43312,,,,
PCIC16W7M400A1/AA,,Compact Power,US2007180000017,G07F03,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1825,,USS site,,,,,43301,,,,
PCIH38F300A1/AA,,Compact Power,US1408180000015,A01E01,,92,,,,,,,,,92,,,,44971,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43326,,,,
PCIH38M300A1/AA,,Compact Power,US0208180000027,G07A03,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43314,,,,
PCIH38M400A1/AA,,Compact Power,US0808180000020,G07A01,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43320,,,,
PCIH47F300A1/AA-246.0,,Compact Power,US2110190000029,G07A02,,31,,,,,,,,,81,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,,19.49,USS site,,,,,44488,,,,
PCIH47F300A1/AA-246.0,,Compact Power,US2111010000016,G07A02,,50,,,,,,,,,81,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,44501,,,,
PCIH47M400A1/AA,,Compact Power,US3107180000043,G07B01,,75,,,,,,,,,75,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1820,,USS site,,,,,43312,,,,
PCIH47RM400C1,,"RECEPTACLE, PCI, POWER",US1912270000003,G08E01,,50,,E,,,,,,,184,,,,,E,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,1950,13.3,USS site,,,,,43826,,,,
PCIH47RM400C1,,"RECEPTACLE, PCI, POWER",US2004210000012,G08E01,,50,,E,,,,,,,184,,,,,E,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,,13.3,USS site,,,,,43942,,,,
PCIH47RM400C1,,"RECEPTACLE, PCI, POWER",US2005300000010,G08E01,,84,,E,,,,,,,184,,,,,E,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,2015,13.3,USS site,,,,,43981,,,,
PCIM30W15F300A1/AA,,Compact Power,US3007180000012,G07A01,,82,,,,,,,,,82,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43311,,,,
PCIM30W15M400A1/AA,,Compact Power,US0908180000037,G07F03,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43321,,,,
PCIM33W18F300A1/AA,,Compact Power,US1608180000009,G05F04,,100,,,,,,,,,100,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43328,,,,
PCIM37W16F300A1/AA,,Compact Power,US1708180000037,G07A02,,4,,,,,,,,,4,,,,,,M04496,Positronic,,W104,,Astute Electronics Inc. ATX Excess,,,,,1827,,USS site,,,,,43329,,,,
PCV-0-472-10L,,Fixed Inductors 4.7uH UnShld 15% 11.9A 1,US2112160000005,ATX22L,,147,,,,,,,,,2311,,,,,,M01233,Coilcraft Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,2013,,USS site,,,,,44546,,,,
PCV-0-472-10L,,Fixed Inductors 4.7uH UnShld 15% 11.9A 1,US2112160000008,ATX22L,,245,,,,,,,,,2311,,,,,,M01233,Coilcraft Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,N/A,,USS site,,,,,44546,,,,
PCV-0-472-10L,,Fixed Inductors 4.7uH UnShld 15% 11.9A 1,US2202040000007,ATX22L,,1029,,,,,,,,,2311,,,,,,M01233,Coilcraft Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1945, 1925, 1924",,USS site,,,,,44596,,,,
PCV-0-472-10L,,Fixed Inductors 4.7uH UnShld 15% 11.9A 1,US2202090000008,ATX22L,,645,,,,,,,,,2311,,,,,,M01233,Coilcraft Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,1942,,USS site,,,,,44601,,,,
PCV-0-472-10L,,Fixed Inductors 4.7uH UnShld 15% 11.9A 1,US2203310000025,ATX22L,,245,,,,,,,,,2311,,,,,,M01233,Coilcraft Inc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,1952,,USS site,,,,,44651,,,,
PCX8240VTPU200EZD3,,IC MPU 603E 200MHZ 352TBGA,AN2207180000015,G08D03,,18,,,,,,,,,46,,,,,,M01724,E2V Technologies Plc,,W103,,Astute Electronics GEA Excess/Consignment,,,,,0628,,USS site,,,,,44760,,,,
PCX8240VTPU200EZD3,,IC MPU 603E 200MHZ 352TBGA,US2206020000031,G08F03,,28,,,,,,,,,46,,,,,,M01724,E2V Technologies Plc,,W103,,Astute Electronics GEA Excess/Consignment,,,,,"1351, 1350",,USS site,,,,,44714,,,,
PDS15E,,,US2306200000003,G06E01,,2,,,,,,,,,2,,,,,,M04243,Parker,,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,45097,,,,
PDSE1-S24-S12-M-TR,,Isolated Module DC DC Converter 1 Output,US2408060000021,LAMBLK.8.16,147.5,59,2.5,,,,,,,,59,,,,46036,,M06850,CUI Inc,,W111,,Astute Electronics Inc. LAM 3PL,,,,USD,2236,2.5,USS site,,,,,45510,,,,
"PDZ9.1B,115",,"DIODE, ZENER, 9.1V, 0.4W, SOD323",US2511060000024,Q16,573.6,24000,0.0239,,24000,,,,,294000,,,,,,,M04015,Nexperia,,MAIN,,Astute Electronics Inc.,,,,USD,,0.0239,USS site,,,,,45967,,,,
PE2512FKE070R008L,,"RES,METAL FILM,0.008 OHM,1W,±1%,2512",US2407230000014,LAM7.3.18,,4000,,,,,,,,,4000,,,,,,M06441,Yageo Corp,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2139,0.0941,USS site,,,,,45496,,,,
PE4152A-Z,,"IC,Mixer,Mosfet,PE4152,QFN",US2603040000007,HK-E04,15000,3000,5,,,,,6000,,,6000,,,,46015,,M10307,Peregrine Semiconductor,,W105,,Astute Electronics Inc,,,,USD,2334,5,USS site,,,,,46085,,,,
PE4152A-Z,,"IC,Mixer,Mosfet,PE4152,QFN",US2603040000008,HK-E04,15000,3000,5,,,,,6000,,,6000,,,,46015,,M10307,Peregrine Semiconductor,,W105,,Astute Electronics Inc,,,,USD,2334,5,USS site,,,,,46085,,,,
PE42820B-X,,IC RF SWITCH SPDT 2.7GHZ 32QFN,US2512020000004,HK-H03,14800,2000,7.4,,,,,5000,,,5000,,,,46028,,M10310,PSEMI,,W105,,Astute Electronics Inc,,,,USD,2518 / 2519,7.4,USS site,,,,,45993,,,,
PE42820B-X,,IC RF SWITCH SPDT 2.7GHZ 32QFN,US2601230000014,0071,7400,1000,7.4,,,,,5000,,,5000,,,,46028,,M10310,PSEMI,,W105,,Astute Electronics Inc,,,,USD,2519,7.4,USS site,,,,,46045,,,,
PE42820B-X,,IC RF SWITCH SPDT 2.7GHZ 32QFN,US2601230000015,HK-C05,7500,1000,7.5,,,,,5000,,,5000,,,,46028,,M10310,PSEMI,,W105,,Astute Electronics Inc,,,,USD,2519,7.5,USS site,,,,,46045,,,,
PE42820B-X,,IC RF SWITCH SPDT 2.7GHZ 32QFN,US2601230000016,HK-C05,7500,1000,7.5,,,,,5000,,,5000,,,,46028,,M10310,PSEMI,,W105,,Astute Electronics Inc,,,,USD,2519,7.5,USS site,,,,,46045,,,,
PE-67200NL,,Current Transformer 1:200 3750Vrms 4.5Oh,US2203100000030,A02B01,,1520,,,,,,,,,3130,,,,,,M04640,Pulse Electronics Corp,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1941, 2018",,USS site,,,,,44630,,,,
PE-67200NL,,Current Transformer 1:200 3750Vrms 4.5Oh,US2205190000059,A02B01,,1520,,,,,,,,,3130,,,,,,M04640,Pulse Electronics Corp,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1917, 1941, 1940",,USS site,,,,,44700,,,,
PE-67200NL,,Current Transformer 1:200 3750Vrms 4.5Oh,US2205200000025,A02B01,,90,,,,,,,,,3130,,,,,,M04640,Pulse Electronics Corp,,W106,,Astute Electronics TAX Excess/Consignment,,,,,N/A,,USS site,,,,,44701,,,,
PE-67300NL,,CURR SENSE XFMR 37A T/H,US2204110000034,ATX21L,,2123,,,,,,,,,2123,,,,45308,,M04640,Pulse Electronics Corp,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1952, 1907, 2011",,USS site,,,,,44662,,,,
PER GN9657001,,THERMAL PAD 18X18 @C.2,US2602200000002,HK-A04,4435.2,2112,2.1,C.2,,,,4224,,2112,2112,,,,46087,,M04225,Osco,,W105,,Astute Electronics Inc,,,,USD,,2.1,USS site,,,,,46073,,,,
PESD5V0F1BL-Q,,TVS DIODE 5.5VWM 15VC DFN10062,US2511190000025,F05B01,72450,210000,0.345,,,,,,,240000,210000,,,,,,M04015,Nexperia,,MAIN,,Astute Electronics Inc.,,,,USD,,0.345,USS site,,,,,45980,,,,
PESD5V0U1UA,,TVS ESD 5V UNIDIR 5V 2-PIN SOD-323,US2506300000005,HK-A04,1610,70000,0.023,,,,,70000,,,70000,,,,,,M04116,NXP Semiconductors,,W105,,Astute Electronics Inc,,,,USD,,0.023,USS site,,,,,45838,,,,
PESD5V0V1BL 315,,PESD5V0V1BL 315,US0000000024706,G02C01,,10000,,,,,,,,,10000,,,,,,M04116,NXP Semiconductors,Unknown,W104,,Astute Electronics Inc. ATX Excess,,,,,,,USS site,,,,,43041,,,,
PEX8796-AB80BI G,,PCI INT IC MULT-RT GEN 3 SW,US2304280000025,QC INSPECT,,26,,,,,,,,,26,,,,,,M10175,Broadcom Inc,,W112,,Astute Electronics Inc - SPE ATX,,,,USD,,,USS site,,,,,45044,,,,
PF480D25,,(CE/) RELAY SCR 25AMP PC MOUNT,US2602220000005,QC INSPECT,,85,,,,,,,,,85,,,,,,M05159,Sensata Technologies Inc,,W118,,Astute Electronics Inc. - LAM Consignment,,,,USD,,,USS site,,,,,46075,,,,
PFC-W0805LF-03-1152-B,,Thin Film Resistors - SMD 115K OHM .1% 2,US2205250000019,G01C03,,100,,,,,,,,,100,,,,,,M05987,TT Electronics Plc,,W106,,Astute Electronics TAX Excess/Consignment,,,,,N/A,,USS site,,,,,44706,,,,
PFC-W0805R-03-3011-B,,"RESISTOR, CHIP, THIN FILM",US2603060000030,QC INSPECT,160,1000,0.16,,,,1000,1000,,,1000,,,,,,M08655,IRC Company Ltd,,MAIN,,Astute Electronics Inc.,,,,USD,,0.16,USS site,,,,,46087,,,,
PFC-W0805R-12-2492-A-1739,,mpn PFC-W0805R-12-2492-A-1739,PX2401030000283,F02E02,,456,,,,,,,,,456,,,,,,M05987,TT Electronics Plc,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
PG4P219BN LF,,1000 BASE –T QUAD PORT MAGNETICS MODULES,US2106160000015,G07E04,,5,,,,,,,,,5,,,,,,M00840,Bothhand,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,1615,,USS site,,,,,44363,,,,
PGA204AU,,"IC,SMD,INST AMP,PROG GAIN,PGA204AU",          28261,LAMBLK.9.2,,190,,,,,,,,,190,,,,46006,,M05844,Texas Instruments,,W115,,Astute Electronics Inc. LAM STL,,,,USD,2405,15.9,USS site,,,,,45511,,,,
PGB1010402KR,,TVS Diode Bidir ESD Suppressor 12V,US2601230000006,HK-F02,390,30000,0.013,,,,,70000,,,70000,,,,46077,,M03395,Littelfuse Inc,,W105,,Astute Electronics Inc,,,,USD,"2543,2544",0.013,USS site,,,,,46045,,,,
PGB1010402KR,,TVS Diode Bidir ESD Suppressor 12V,US2601230000005,HK-F02,520,40000,0.013,,,,,70000,,,70000,,,,46077,,M03395,Littelfuse Inc,,W105,,Astute Electronics Inc,,,,USD,2544,0.013,USS site,,,,,46045,,,,
PH2-06-VA,,PH2-06-VA,US2204010000021,G06A03,,6990,,,,,,,,,6990,,,,,,M00110,AdamTech,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"2015, 1921, 1938, 1912",,USS site,,,,,44652,,,,
PH2-08-VA,,PH2-08-VA,US2204010000019,A01E01,,9392,,,,,,,,,9392,,,,,,M00110,AdamTech,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1913, 2015, 1938, 1845, 1925",,USS site,,,,,44652,,,,
PH2-12-VA,,PH2-12-VA,US2204010000022,A01F01,,3767,,,,,,,,,3767,,,,,,M00110,AdamTech,,W106,,Astute Electronics TAX Excess/Consignment,,,,,"1913, 1925",,USS site,,,,,44652,,,,
